sent_id,文字,バイト(hex),エントロピー(bits),H(=sum/√ℓ),備考
195,加,E5 8A A0,2.862848 4.688759 1.882266,5.446649,
195,州,E5 B7 9E,1.363798 1.341256 0.572006,1.892011,
195,大,E5 A4 A7,1.938621 2.062603 0.495926,2.596431,
195,学,E5 AD A6,1.414517 0.054594 0.369127,1.061308,
195,洛,E6 B4 9B,2.862848 4.395711 1.442695,5.023672,
195,杉,E6 9D 89,0.037864 0.003258 0.003962,0.026029,
195,矶,E7 9F B6,0.000963 0.002730 0.014529,0.010520,
195,分,E5 88 86,1.307442 0.052481 0.035750,0.805793,
195,校,E6 A0 A1,0.003368 0.006208 0.000026,0.005544,
195,罗,E7 BD 97,2.693782 1.008759 1.487779,2.996633,
195,纳,E7 BA B3,2.164043 1.301807 0.276141,2.160439,
195,德,E5 BE B7,0.490291 0.197243 0.007705,0.401397,
195,·,C2 B7,1.234181 0.000001,0.872698,
195,里,E9 87 8C,2.479632 2.783951 0.524104,3.341523,
195,根,E6 A0 B9,1.183461 2.141500 0.060582,1.954644,
195,医,E5 8C BB,2.344379 4.215375 0.133844,3.864550,
195,疗,E7 96 97,1.442695 0.068683 0.005636,0.875848,
195,中,E4 B8 AD,0.710076 1.166554 0.896049,1.600807,
195,心,E5 BF 83,0.002025 0.145819 0.000002,0.085359,
195,，,EF BC 8C,2.344379 0.001172 0.336723,1.548612,
195,其,E5 85 B6,2.693782 4.530964 1.735742,5.173341,
195,后,E5 90 8E,1.837182 2.862848 1.115834,3.357791,
195,不,E4 B8 8D,2.671240 2.209127 2.581072,4.307863,
195,治,E6 B2 BB,1.070750 2.445819 1.391975,2.833949,
195,。,E3 80 82,1.713200 0.000586 1.713200,1.978572,
195,<EOS>,,3.291148,,末バイト→EOS

196,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
196,报,E6 8A A5,4.756385 5.117059 4.215375,8.134183,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
196,道,E9 81 93,2.231669 2.434548 0.099326,2.751388,
196,称,E7 A7 B0,3.403859 4.373169 1.014395,5.075730,
196,他,E4 BB 96,2.795222 1.566677 2.231669,3.806798,
196,年,E5 B9 B4,2.197856 4.418254 1.499050,4.685290,
196,仅,E4 BB 85,2.457090 1.690658 1.837182,3.455401,
196, ,20,2.930474,2.930474,
196,2,32,2.761408,2.761408,
196,0,30,3.426401,3.426401,
196, ,20,3.088269,3.088269,
196,多,E5 A4 9A,3.291148 2.953016 0.935498,4.145180,
196,岁,E5 B2 81,1.656845 1.792098 0.086998,2.041477,
196,。,E3 80 82,3.246064 1.194732 0.890413,3.077975,
196,比,E6 AF 94,3.426401 4.440796 2.062603,5.732972,
196,伯,E4 BC AF,2.479632 1.510321 1.803369,3.344776,
196,发,E5 8F 91,2.197856 3.741990 3.516569,5.459664,
196,表,E8 A1 A8,2.975559 2.603614 0.346585,3.421237,
196,声,E5 A3 B0,3.065727 4.080122 0.061286,4.161041,
196,明,E6 98 8E,0.342358 0.023951 0.000011,0.211495,
196,表,E8 A1 A8,3.336232 2.254211 0.000531,3.227951,
196,示,E7 A4 BA,0.280367 0.000089 0.000014,0.161930,
196,：,EF BC 9A,3.268606 0.015498 0.834058,2.377622,
196,“,E2 80 9C,1.251087 0.145819 0.053890,0.837618,
196,虽,E8 99 BD,2.840306 3.291148 1.893537,4.633231,
196,然,E7 84 B6,0.312772 0.002950 0.001684,0.183254,
196,我,E6 88 91,2.705053 3.358774 0.119051,3.569686,
196,当,E5 BD 93,2.389464 4.057580 0.246554,3.864550,
196,时,E6 97 B6,2.412006 0.442389 0.312772,1.828564,
196,并,E5 B9 B6,2.468361 4.260459 0.121164,3.954840,
196,不,E4 B8 8D,1.127106 0.000512 0.050368,0.680110,
196,在,E5 9C A8,2.333108 4.463338 0.014265,3.932166,
196,场,E5 9C BA,2.671240 4.959264 1.532863,5.290473,
196,，,EF BC 8C,1.916079 0.004645 0.042266,1.133333,
196,也,E4 B9 9F,2.118958 1.313078 0.535375,2.290586,
196,没,E6 B2 A1,1.679387 3.313690 0.026417,2.898006,
196,有,E6 9C 89,1.341256 1.082021 0.013032,1.406604,
196,直,E7 9B B4,2.569801 4.530964 1.656845,5.056208,
196,接,E6 8E A5,1.335620 0.305727 0.000082,0.947679,
196,经,E7 BB 8F,2.299295 4.395711 2.231669,5.153819,
196,历,E5 8E 86,2.186585 1.589219 0.008277,2.184740,
196,这,E8 BF 99,2.772680 1.668116 1.589219,3.481430,
196,起,E8 B5 B7,1.668116 3.313690 1.036937,3.474923,
196,悲,E6 82 B2,2.603614 4.981806 2.795222,5.993266,
196,惨,E6 83 A8,1.859724 2.445819 1.521592,3.364298,
196,事,E4 BA 8B,1.961164 0.290230 0.726983,1.719566,
196,故,E6 95 85,1.634303 0.681899 0.000173,1.337359,
196,，,EF BC 8C,1.916079 0.004249 0.140888,1.190044,
196,但,E4 BD 86,2.344379 1.938621 0.214150,2.596431,
196,我,E6 88 91,2.017519 1.713200 0.022014,2.166641,
196,仍,E4 BB 8D,2.378193 1.735742 3.043185,4.132165,
196,为,E4 B8 BA,2.141500 2.085145 1.611761,3.370806,
196,死,E6 AD BB,2.118958 2.085145 2.220398,3.709188,
196,者,E8 80 85,2.197856 1.352527 0.625544,2.410972,
196,家,E5 AE B6,2.738866 4.914180 2.378193,5.791539,
196,属,E5 B1 9E,2.344379 0.183155 0.918591,1.989621,
196,感,E6 84 9F,2.907932 4.576048 1.104563,4.958598,
196,到,E5 88 B0,1.735742 1.837182 0.000765,2.063271,
196,悲,E6 82 B2,2.457090 3.922327 0.563553,4.008526,
196,伤,E4 BC A4,2.107687 0.020253 0.000237,1.228703,
196,，,EF BC 8C,2.130229 0.002212 0.273323,1.388969,
196,为,E4 B8 BA,2.457090 2.502174 2.975559,4.581172,
196,他,E4 BB 96,2.175314 0.402940 0.085590,1.537971,
196,们,E4 BB AC,2.490903 1.476508 0.194426,2.402838,
196,祈,E7 A5 88,2.457090 2.017519 1.882266,3.670144,
196,祷,E7 A5 B7,1.735742 1.634303 0.010435,1.951721,
196,。,E3 80 82,2.569801 0.003720 1.048208,2.091006,
196,”,E2 80 9D,1.589219 0.002807 0.009598,0.924698,
196,<EOS>,,3.313690,,末バイト→EOS

197,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
197,娱,E5 A8 B1,4.756385 5.117059 1.532863,6.585435,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
197,乐,E4 B9 90,1.014395 0.345176 0.005371,0.788050,
197,新,E6 96 B0,1.916079 4.869096 1.217274,4.620216,
197,闻,E9 97 BB,1.408882 0.249372 0.000204,0.957511,
197,网,E7 BD 91,2.885390 0.811516 0.001816,2.135458,
197,站,E7 AB 99,3.246064 0.907320 0.002135,2.399190,
197,T,54,3.065727,3.065727,
197,M,4D,3.674364,3.674364,
197,Z,5A,4.621133,4.621133,
197,了,E4 BA 86,4.756385 2.130229 2.130229,5.205877,
197,解,E8 A7 A3,2.412006 0.867871 1.792098,2.928306,
197,到,E5 88 B0,0.777703 1.453966 0.013737,1.296385,
197,，,EF BC 8C,2.975559 0.032404 0.783338,2.188909,
197,该,E8 AF A5,2.840306 4.373169 2.502174,5.609333,
197,名,E5 90 8D,2.434548 3.313690 1.904808,4.418488,
197,摄,E6 91 84,2.118958 2.400735 2.006248,3.767754,
197,影,E5 BD B1,0.608637 0.907320 0.000046,0.875265,
197,师,E5 B8 88,1.544135 1.341256 0.039625,1.688758,
197,在,E5 9C A8,2.953016 4.801469 0.070796,4.517929,
197,S,53,3.043185,3.043185,
197,e,65,4.328085,4.328085,
197,p,70,3.584195,3.584195,
197,u,75,2.062603,2.062603,
197,l,6C,1.972435,1.972435,
197,v,76,2.907932,2.907932,
197,e,65,2.400735,2.400735,
197,d,64,3.471485,3.471485,
197,a,61,2.479632,2.479632,
197,大,E5 A4 A7,3.629280 3.741990 1.442695,5.088745,
197,道,E9 81 93,1.825911 4.328085 0.788974,4.008526,
197,的,E7 9A 84,2.907932 3.291148 0.047902,3.606697,
197,另,E5 8F A6,2.659969 4.936722 2.637427,5.908671,
197,一,E4 B8 80,0.862236 0.011139 0.019020,0.515224,
197,侧,E4 BE A7,2.209127 0.890413 0.083476,1.837715,
197,停,E5 81 9C,2.716324 4.553506 1.234181,4.909793,
197,车,E8 BD A6,2.490903 0.718530 0.001101,1.853602,
197,，,EF BC 8C,2.953016 0.019284 0.394487,1.943816,
197,开,E5 BC 80,2.569801 4.846554 1.132741,4.935822,
197,始,E5 A7 8B,1.904808 2.716324 0.002642,2.669537,
197,拍,E6 8B 8D,2.366922 4.350627 0.178224,3.981276,
197,摄,E6 91 84,2.265482 1.403246 0.001651,2.119095,
197,警,E8 AD A6,2.930474 3.787074 0.049663,3.907052,
197,察,E5 AF 9F,1.256723 2.783951 0.000248,2.333027,
197,的,E7 9A 84,2.705053 2.795222 0.009906,3.181305,
197,拦,E6 8B A6,2.705053 4.080122 0.076432,3.961551,
197,截,E6 88 AA,1.837182 1.189096 0.772067,2.192976,
197,，,EF BC 8C,2.276753 0.008850 0.369127,1.532709,
197,并,E5 B9 B6,2.614885 4.440796 0.464931,4.342027,
197,在,E5 9C A8,2.107687 3.854701 0.026593,3.457740,
197,横,E6 A8 AA,2.783951 4.778927 0.997488,4.942330,
197,穿,E7 A9 BF,2.130229 2.592343 0.442389,2.981992,
197,马,E9 A9 AC,2.885390 4.373169 0.093691,4.244824,
197,路,E8 B7 AF,0.263461 0.080306 0.002289,0.199796,
197,后,E5 90 8E,2.907932 4.643675 1.267994,5.091999,
197,继,E7 BB A7,2.659969 4.305543 2.333108,5.368561,
197,续,E7 BB AD,0.052833 0.001035 0.000159,0.031192,
197,拍,E6 8B 8D,2.220398 3.606738 0.918591,3.894647,
197,照,E7 85 A7,1.645574 0.712894 0.000881,1.362171,
197,，,EF BC 8C,2.953016 0.000963 0.147228,1.790483,
197,促,E4 BF 83,2.693782 2.378193 1.927350,4.041062,
197,使,E4 BD BF,1.904808 0.015234 0.000050,1.108565,
197,进,E8 BF 9B,2.569801 3.899785 1.172190,4.411981,
197,行,E8 A1 8C,1.668116 1.070750 0.000089,1.581336,
197,交,E4 BA A4,2.592343 1.397611 1.380704,3.100751,
197,通,E9 80 9A,1.465237 0.114824 0.000063,0.912285,
197,拦,E6 8B A6,2.299295 4.080122 2.051332,4.867495,
197,截,E6 88 AA,1.623032 0.084181 0.103553,1.045446,
197,的,E7 9A 84,1.938621 0.896049 0.005680,1.639877,
197,加,E5 8A A0,2.626156 4.824012 2.626156,5.817568,
197,州,E5 B7 9E,1.747014 3.629280 0.721348,3.520475,
197,公,E5 85 AC,2.175314 2.558529 1.825911,3.787276,
197,路,E8 B7 AF,0.165544 0.129617 0.000622,0.170770,
197,巡,E5 B7 A1,2.772680 4.373169 2.141500,5.362054,
197,警,E8 AD A6,1.532863 0.997488 0.000465,1.461168,
197,两,E4 B8 A4,3.088269 2.423277 2.614885,4.691797,
197,次,E6 AC A1,2.389464 2.930474 0.033637,3.090888,
197,停,E5 81 9C,2.648698 4.395711 0.070444,4.107763,
197,下,E4 B8 8B,1.329984 2.276753 0.150046,2.168980,
197,手,E6 89 8B,2.885390 0.766432 0.560735,2.432121,
197,中,E4 B8 AD,1.927350 2.130229 2.975559,4.060584,
197,工,E5 B7 A5,1.927350 4.418254 2.040061,4.841466,
197,作,E4 BD 9C,1.267994 0.363492 0.001409,0.942752,
197,，,EF BC 8C,1.577948 0.001139 0.145115,0.995468,
197,命,E5 91 BD,2.671240 4.688759 1.701929,5.231907,
197,令,E4 BB A4,1.499050 0.535375 0.450842,1.434870,
197,他,E4 BB 96,2.412006 2.299295 1.003124,3.299225,
197,回,E5 9B 9E,2.040061 4.530964 0.726983,4.213507,
197,到,E5 88 B0,1.048208 2.220398 0.000102,1.887189,
197,对,E5 AF B9,2.659969 4.846554 2.310566,5.667899,
197,面,E9 9D A2,2.006248 1.301807 0.732619,2.332884,
197,。,E3 80 82,2.017519 0.000787 0.422665,1.409295,
197,<EOS>,,3.358774,,末バイト→EOS

198,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
198,据,E6 8D AE,4.756385 5.117059 2.907932,7.379331,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
198,警,E8 AD A6,2.445819 3.539111 0.013472,3.463179,
198,方,E6 96 B9,0.569188 1.155283 0.047198,1.022874,
198,称,E7 A7 B0,2.344379 3.246064 0.033285,3.246861,
198,，,EF BC 8C,2.299295 0.102144 1.053844,1.994908,
198,撞,E6 92 9E,2.907932 3.854701 1.476508,4.756870,
198,倒,E5 80 92,1.499050 2.569801 0.012768,2.356524,
198,摄,E6 91 84,2.231669 4.237917 1.814640,4.782900,
198,影,E5 BD B1,0.008145 1.014395 0.000024,0.590378,
198,师,E5 B8 88,2.175314 3.967411 1.318713,4.307863,
198,的,E7 9A 84,2.795222 3.696906 0.023951,3.762060,
198,汽,E6 B1 BD,2.592343 4.778927 2.727595,5.830583,
198,车,E8 BD A6,0.535375 0.013825 0.676263,0.707521,
198,司,E5 8F B8,2.310566 4.643675 2.164043,5.264443,
198,机,E6 9C BA,0.679081 1.222909 0.000371,1.098329,
198,未,E6 9C AA,2.671240 4.080122 3.020643,5.641870,
198,必,E5 BF 85,2.107687 3.155895 0.042971,3.063740,
198,会,E4 BC 9A,1.972435 1.397611 0.470567,2.217378,
198,面,E9 9D A2,2.321837 2.513445 1.346891,3.569280,
198,临,E4 B8 B4,0.718530 1.206003 0.039977,1.134210,
198,刑,E5 88 91,2.581072 4.666217 1.904808,5.283965,
198,事,E4 BA 8B,0.845329 0.004491 0.044556,0.516368,
198,指,E6 8C 87,0.890413 3.381317 0.377580,2.684280,
198,控,E6 8E A7,0.054946 0.347994 0.018756,0.243466,
198,。,E3 80 82,2.434548 0.000369 0.231057,1.539200,
198,<EOS>,,2.851577,,末バイト→EOS

199,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
199,由,E7 94 B1,4.756385 5.387564 2.581072,7.346794,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
199,于,E4 BA 8E,2.524716 0.515651 0.207106,1.874929,
199,一,E4 B8 80,3.809617 2.344379 3.043185,5.309995,
199,天,E5 A4 A9,2.152772 3.448943 1.577948,4.145180,
199,只,E5 8F AA,2.242940 3.877243 2.445819,4.945583,
199,颁,E9 A2 81,2.040061 1.893537 2.569801,3.754739,
199,发,E5 8F 91,0.345176 0.002488 1.589219,1.118260,
199,十,E5 8D 81,3.358774 4.260459 3.494027,6.416244,
199,八,E5 85 AB,2.107687 0.952404 0.929862,2.303601,
199,块,E5 9D 97,2.333108 1.318713 1.668116,3.071468,
199,奖,E5 A5 96,2.231669 3.809617 0.828423,3.966228,
199,牌,E7 89 8C,0.929862 0.969311 0.180337,1.200605,
199,，,EF BC 8C,0.788974 0.003984 0.225421,0.587962,
199,许,E8 AE B8,2.693782 3.877243 2.242940,5.088745,
199,多,E5 A4 9A,1.211638 1.972435 0.161317,1.931462,
199,国,E5 9B BD,2.513445 4.553506 1.521592,4.958598,
199,家,E5 AE B6,1.814640 2.310566 0.012504,2.388908,
199,的,E7 9A 84,2.547258 2.558529 0.095804,3.003140,
199,运,E8 BF 90,2.276753 4.080122 1.904808,4.769885,
199,动,E5 8A A8,0.072910 0.005085 0.011139,0.051461,
199,员,E5 91 98,1.087657 1.747014 0.000660,1.636979,
199,未,E6 9C AA,2.389464 4.598590 2.829035,5.667899,
199,能,E8 83 BD,1.324349 1.110199 0.000377,1.405805,
199,登,E7 99 BB,1.724471 3.854701 0.834058,3.702680,
199,上,E4 B8 8A,1.465237 0.009554 0.000030,0.851488,
199,领,E9 A2 86,2.535987 3.877243 2.524716,5.160326,
199,奖,E5 A5 96,1.369433 1.341256 0.000327,1.565206,
199,台,E5 8F B0,2.096416 0.355038 0.743890,1.844833,
199,。,E3 80 82,1.510321 0.000542 0.048959,0.900564,
199,<EOS>,,3.336232,,末バイト→EOS

200,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
200,与,E4 B8 8E,4.756385 2.333108 3.223522,5.954222,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
200,奖,E5 A5 96,2.276753 3.516569 2.671240,4.887017,
200,牌,E7 89 8C,3.020643 0.800245 0.845329,2.694042,
200,无,E6 97 A0,3.020643 3.967411 0.082772,4.082343,
200,缘,E7 BC 98,1.848453 4.237917 1.234181,4.226522,
200,的,E7 9A 84,0.140184 3.899785 0.133844,2.409752,
200,运,E8 BF 90,3.200980 5.071975 3.381317,6.728596,
200,动,E5 8A A8,0.436753 0.000413 0.000418,0.252639,
200,员,E5 91 98,1.679387 1.414517 0.004821,1.789050,
200,包,E5 8C 85,3.832159 4.530964 2.378193,6.201501,
200,括,E6 8B AC,0.822787 0.026417 0.000085,0.490337,
200,荷,E8 8D B7,3.471485 4.711301 2.795222,6.338156,
200,兰,E5 85 B0,0.532557 0.318407 0.004843,0.494101,
200,的,E7 9A 84,2.693782 1.172190 0.312772,2.412599,
200,安,E5 AE 89,3.088269 4.711301 1.183461,5.186355,
200,娜,E5 A8 9C,1.780827 0.912955 0.001403,1.556066,
200,·,C2 B7,1.087657 0.000787,0.769646,
200,乔,E4 B9 94,2.479632 2.220398 1.623032,3.650621,
200,彻,E5 BD BB,1.577948 3.358774 2.152772,4.093121,
200,姆,E5 A7 86,1.870995 2.423277 0.009818,2.484968,
200,森,E6 A3 AE,2.400735 2.738866 0.145819,3.051539,
200,，,EF BC 8C,2.378193 0.009598 0.707259,1.786928,
200,她,E5 A5 B9,2.490903 3.674364 0.783338,4.011779,
200,在,E5 9C A8,2.355650 3.043185 0.012152,3.124035,
200,昨,E6 98 A8,2.998101 4.643675 1.814640,5.459664,
200,天,E5 A4 A9,1.025666 0.557917 0.005327,0.917358,
200,的,E7 9A 84,2.592343 2.220398 0.016730,2.788296,
200,女,E5 A5 B3,3.020643 4.643675 1.245452,5.144058,
200,子,E5 AD 90,1.127106 0.997488 0.309954,1.405587,
200,站,E7 AB 99,2.502174 2.998101 0.010170,3.181457,
200,姿,E5 A7 BF,2.648698 2.502174 2.603614,4.477054,
200,超,E8 B6 85,0.969311 2.265482 1.273629,2.602939,
200,级,E7 BA A7,2.209127 1.825911 0.165544,2.425207,
200,大,E5 A4 A7,2.490903 3.832159 2.535987,5.114774,
200,回,E5 9B 9E,1.645574 1.380704 0.772067,2.192976,
200,转,E8 BD AC,1.555406 1.747014 1.166554,2.580163,
200,比,E6 AF 94,3.110811 2.468361 0.297274,3.392768,
200,赛,E8 B5 9B,0.077489 0.017259 0.000005,0.054705,
200,中,E4 B8 AD,0.555099 0.105666 0.879142,0.889066,
200,获,E8 8E B7,2.750137 0.974946 0.001029,2.151272,
200,得,E5 BE 97,0.363492 0.016202 0.000231,0.219350,
200,第,E7 AC AC,2.705053 1.166554 0.000293,2.235443,
200,九,E4 B9 9D,1.949893 1.104563 0.004755,1.766236,
200,名,E5 90 8D,0.946769 0.010699 0.000089,0.552846,
200,，,EF BC 8C,1.341256 0.002884 0.257825,0.924895,
200,芬,E8 8A AC,2.502174 2.851577 1.758285,4.106136,
200,兰,E5 85 B0,0.462113 0.215559 0.109893,0.454701,
200,的,E7 9A 84,0.839694 0.504380 0.013649,0.783881,
200,卡,E5 8D A1,2.626156 4.756385 2.671240,5.804553,
200,特,E7 89 B9,2.209127 2.524716 1.735742,3.735217,
200,娅,E5 A8 85,2.851577 3.516569 1.927350,4.789407,
200,·,C2 B7,2.783951 0.006780,1.973345,
200,萨,E8 90 A8,2.502174 4.688759 0.363492,4.361549,
200,里,E9 87 8C,2.310566 2.468361 0.029234,2.775993,
200,宁,E5 AE 81,2.468361 1.949893 0.102144,2.609853,
200,则,E5 88 99,1.747014 3.651822 2.152772,4.359922,
200,在,E5 9C A8,2.288024 2.333108 0.060230,2.702786,
200,同,E5 90 8C,2.490903 3.629280 0.732619,3.956467,
200,一,E4 B8 80,0.958040 0.000105 0.030643,0.570877,
200,比,E6 AF 94,1.904808 1.927350 0.024655,2.226733,
200,赛,E8 B5 9B,0.008806 0.005349 0.000001,0.008173,
200,中,E4 B8 AD,0.515651 0.086646 0.394487,0.575493,
200,获,E8 8E B7,2.197856 0.498744 0.000969,1.557442,
200,得,E5 BE 97,0.411394 0.038744 0.000052,0.259917,
200,第,E7 AC AC,1.656845 0.140184 0.000256,1.037663,
200,十,E5 8D 81,1.110199 1.544135 0.028178,1.548749,
200,名,E5 90 8D,0.958040 0.123982 0.000027,0.624721,
200,。,E3 80 82,1.510321 0.000462 0.089112,0.923700,
200,<EOS>,,2.682511,,末バイト→EOS

201,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
201,澳,E6 BE B3,4.756385 5.117059 2.051332,6.884773,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
201,大,E5 A4 A7,0.822787 1.420153 0.001156,1.295629,
201,利,E5 88 A9,0.084181 0.060582 0.000754,0.084014,
201,亚,E4 BA 9A,0.006208 0.000002 0.456478,0.267133,
201,选,E9 80 89,2.535987 4.463338 2.457090,5.459664,
201,手,E6 89 8B,2.457090 1.589219 0.013560,2.343967,
201,米,E7 B1 B3,3.313690 4.463338 0.095100,4.544975,
201,切,E5 88 87,1.611761 1.307442 0.065513,1.723227,
201,尔,E5 B0 94,1.059479 0.935498 0.151455,1.239243,
201,·,C2 B7,2.806493 0.000190,1.984624,
201,古,E5 8F A4,2.558529 4.418254 1.938621,5.147311,
201,尔,E5 B0 94,2.073874 3.471485 0.233874,3.336642,
201,力,E5 8A 9B,2.231669 3.719448 1.070750,4.054077,
201,获,E8 8E B7,2.930474 3.200980 1.414517,4.356669,
201,得,E5 BE 97,0.380398 0.029234 0.001673,0.237467,
201,男,E7 94 B7,3.043185 2.186585 1.499050,3.884886,
201,子,E5 AD 90,0.027649 0.286003 0.003390,0.183045,
201,站,E7 AB 99,1.403246 2.062603 0.000908,2.001533,
201,姿,E5 A7 BF,1.837182 1.656845 0.986217,2.586670,
201,超,E8 B6 85,2.118958 2.783951 1.375069,3.624592,
201,级,E7 BA A7,2.028790 1.222909 0.001348,1.878148,
201,大,E5 A4 A7,2.490903 3.787074 2.975559,5.342532,
201,回,E5 9B 9E,1.465237 1.420153 0.487473,1.947323,
201,转,E8 BD AC,1.645574 0.743890 0.625544,1.740715,
201,比,E6 AF 94,3.043185 3.200980 0.828423,4.083360,
201,赛,E8 B5 9B,0.433936 0.000737 0.000015,0.250967,
201,第,E7 AC AC,1.983706 0.611455 0.002267,1.499626,
201,十,E5 8D 81,2.344379 1.431424 0.059877,2.214531,
201,一,E4 B8 80,0.873507 1.453966 1.510321,2.215752,
201,名,E5 90 8D,2.254211 1.020030 0.000260,1.890534,
201,。,E3 80 82,1.938621 0.001849 0.175406,1.221602,
201,捷,E6 8D B7,2.874119 3.967411 1.408882,4.763378,
201,克,E5 85 8B,0.408576 0.681899 0.000512,0.629881,
201,选,E9 80 89,2.209127 1.577948 0.041034,2.210159,
201,手,E6 89 8B,0.020253 0.001673 0.000004,0.012661,
201,奥,E5 A5 A5,3.313690 4.891638 1.792098,5.772016,
201,德,E5 BE B7,2.333108 3.088269 0.490291,3.413103,
201,里,E9 87 8C,0.563553 2.006248 1.144012,2.144171,
201,奇,E5 A5 87,1.352527 3.561653 0.783338,3.289464,
201,·,C2 B7,0.171179 0.087351,0.182808,
201,耶,E8 80 B6,2.288024 4.012496 1.121470,4.285088,
201,利,E5 88 A9,2.288024 3.110811 1.499050,3.982496,
201,内,E5 86 85,2.175314 3.516569 0.001970,3.287348,
201,克,E5 85 8B,2.051332 3.381317 0.710076,3.546504,
201,获,E8 8E B7,2.705053 0.749525 0.280367,2.156372,
201,得,E5 BE 97,0.481838 0.175406 0.000096,0.379515,
201,男,E7 94 B7,1.983706 0.103553 0.017611,1.215247,
201,子,E5 AD 90,0.069387 0.690352 0.000017,0.438646,
201,坐,E5 9D 90,1.634303 2.998101 1.803369,3.715695,
201,姿,E5 A7 BF,0.329678 2.817764 0.000116,1.817243,
201,超,E8 B6 85,0.772067 0.355038 0.140888,0.732076,
201,级,E7 BA A7,0.190199 0.050368 0.000141,0.138973,
201,大,E5 A4 A7,2.164043 1.645574 0.214150,2.323123,
201,回,E5 9B 9E,0.510015 0.079602 0.009202,0.345728,
201,转,E8 BD AC,0.016202 0.036279 0.067979,0.069547,
201,比,E6 AF 94,2.231669 0.170475 0.000484,1.387158,
201,赛,E8 B5 9B,0.078545 0.000630 0.000001,0.045712,
201,第,E7 AC AC,0.532557 0.127504 0.000028,0.381102,
201,十,E5 8D 81,1.701929 0.161317 0.001992,1.076896,
201,六,E5 85 AD,0.535375 1.690658 0.359265,1.492623,
201,名,E5 90 8D,0.153568 0.007088 0.000109,0.092818,
201,。,E3 80 82,1.346891 0.004733 0.076080,0.824285,
201,<EOS>,,2.400735,,末バイト→EOS

202,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
202,墨,E5 A2 A8,4.756385 5.117059 2.197856,6.969368,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
202,西,E8 A5 BF,2.524716 0.828423 0.000259,1.936085,
202,哥,E5 93 A5,0.138775 0.073614 0.002994,0.124351,
202,选,E9 80 89,2.490903 5.094517 2.535987,5.843597,
202,手,E6 89 8B,1.994977 1.656845 0.022102,2.121141,
202,拉,E6 8B 89,3.088269 2.254211 1.825911,4.138672,
202,利,E5 88 A9,2.164043 3.020643 0.083124,3.041371,
202,·,C2 B7,2.051332 0.002950,1.452597,
202,委,E5 A7 94,2.535987 4.125206 1.792098,4.880510,
202,拉,E6 8B 89,1.679387 1.521592 0.974946,2.410972,
202,斯,E6 96 AF,2.073874 4.125206 0.162726,3.672990,
202,开,E5 BC 80,2.783951 3.854701 0.687534,4.229775,
202,兹,E5 85 B9,1.177825 1.228545 0.822787,1.864355,
202,在,E5 9C A8,1.792098 3.764532 0.521286,3.509087,
202,男,E7 94 B7,3.020643 1.262358 0.867871,2.973857,
202,子,E5 AD 90,0.027473 0.459295 0.018139,0.291509,
202,坐,E5 9D 90,2.366922 3.381317 1.656845,4.275327,
202,姿,E5 A7 BF,2.569801 2.028790 0.670628,3.042185,
202,超,E8 B6 85,1.566677 3.719448 0.679081,3.444013,
202,级,E7 BA A7,1.814640 0.386034 0.001607,1.271487,
202,大,E5 A4 A7,2.310566 3.606738 2.355650,4.776392,
202,回,E5 9B 9E,0.625544 1.690658 1.724471,2.332884,
202,转,E8 BD AC,0.229648 1.093292 1.053844,1.372237,
202,比,E6 AF 94,2.242940 2.254211 0.388851,2.820935,
202,赛,E8 B5 9B,0.328269 0.006120 0.000007,0.193064,
202,中,E4 B8 AD,1.222909 0.127504 0.428300,1.026941,
202,获,E8 8E B7,2.761408 1.882266 0.001095,2.681659,
202,得,E5 BE 97,0.941133 0.018844 0.000068,0.554282,
202,第,E7 AC AC,2.547258 1.189096 0.000471,2.157457,
202, ,20,2.400735,2.400735,
202,1,31,2.885390,2.885390,
202,5,35,3.291148,3.291148,
202, ,20,2.186585,2.186585,
202,名,E5 90 8D,2.175314 0.755161 0.005063,1.694833,
202,的,E7 9A 84,1.679387 0.047550 0.006164,1.000606,
202,成,E6 88 90,1.803369 0.974946 0.007088,1.608153,
202,绩,E7 BB A9,0.002047 0.001117 0.000158,0.001918,
202,。,E3 80 82,2.209127 0.001112 0.062343,1.312076,
202,新,E6 96 B0,2.783951 3.877243 1.893537,4.939076,
202,西,E8 A5 BF,2.321837 3.426401 0.007265,3.322941,
202,兰,E5 85 B0,1.487779 0.002554 0.005151,0.863418,
