sent_id,文字,バイト(hex),エントロピー(bits),H(=sum/√ℓ),備考
296,o,6F,1.780827,1.780827,
296,o,6F,2.569801,2.569801,
296,t,74,0.013032,0.013032,
296,e,65,1.634303,1.634303,
296,r,72,0.010038,0.010038,
296,s,73,0.120459,0.120459,
296, ,20,0.439571,0.439571,
296,s,73,3.674364,3.674364,
296,e,65,2.535987,2.535987,
296,l,6C,2.648698,2.648698,
296,e,65,1.031302,1.031302,
296,c,63,0.003324,0.003324,
296,t,74,0.000509,0.000509,
296,e,65,1.082021,1.082021,
296,d,64,0.004799,0.004799,
296, ,20,0.026593,0.026593,
296,f,66,3.719448,3.719448,
296,o,6F,0.788974,0.788974,
296,r,72,0.116233,0.116233,
296, ,20,0.257825,0.257825,
296,t,74,3.741990,3.741990,
296,h,68,0.041562,0.041562,
296,e,65,0.202879,0.202879,
296, ,20,0.490291,0.490291,
296,f,66,4.643675,4.643675,
296,i,69,0.608637,0.608637,
296,r,72,1.521592,1.521592,
296,s,73,0.021397,0.021397,
296,t,74,0.002565,0.002565,
296, ,20,0.284594,0.284594,
296,s,73,4.328085,4.328085,
296,h,68,2.175314,2.175314,
296,o,6F,0.867871,0.867871,
296,o,6F,1.499050,1.499050,
296,t,74,0.003808,0.003808,
296,i,69,1.194732,1.194732,
296,n,6E,0.000352,0.000352,
296,g,67,0.000143,0.000143,
296, ,20,0.301501,0.301501,
296,o,6F,3.516569,3.516569,
296,p,70,0.656539,0.656539,
296,e,65,0.232466,0.232466,
296,r,72,1.003124,1.003124,
296,a,61,0.001607,0.001607,
296,t,74,0.231057,0.231057,
296,i,69,0.027121,0.027121,
296,o,6F,0.008894,0.008894,
296,n,6E,0.001293,0.001293,
296, ,20,1.183461,1.183461,
296,r,72,3.065727,3.065727,
296,e,65,1.848453,1.848453,
296,c,63,2.738866,2.738866,
296,e,65,1.008759,1.008759,
296,i,69,0.281776,0.281776,
296,v,76,0.004601,0.004601,
296,e,65,0.146524,0.146524,
296,d,64,0.029410,0.029410,
296, ,20,0.064456,0.064456,
296,c,63,3.764532,3.764532,
296,o,6F,2.096416,2.096416,
296,m,6D,1.803369,1.803369,
296,p,70,0.805880,0.805880,
296,r,72,0.611455,0.611455,
296,e,65,1.217274,1.217274,
296,h,68,0.005217,0.005217,
296,e,65,0.000068,0.000068,
296,n,6E,0.000259,0.000259,
296,s,73,0.002818,0.002818,
296,i,69,0.000870,0.000870,
296,v,76,0.181746,0.181746,
296,e,65,0.000068,0.000068,
296, ,20,0.116937,0.116937,
296,s,73,3.899785,3.899785,
296,a,61,1.042573,1.042573,
296,f,66,1.983706,1.983706,
296,e,65,0.002289,0.002289,
296,t,74,0.772067,0.772067,
296,y,79,0.000581,0.000581,
296, ,20,0.357856,0.357856,
296,a,61,3.629280,3.629280,
296,n,6E,1.234181,1.234181,
296,d,64,0.013825,0.013825,
296, ,20,0.181746,0.181746,
296,t,74,4.215375,4.215375,
296,r,72,2.028790,2.028790,
296,a,61,1.690658,1.690658,
296,i,69,0.340949,0.340949,
296,n,6E,0.138070,0.138070,
296,i,69,0.033285,0.033285,
296,n,6E,0.001073,0.001073,
296,g,67,0.000231,0.000231,
296, ,20,0.890413,0.890413,
296,i,69,2.930474,2.930474,
296,n,6E,0.029763,0.029763,
296,s,73,0.256417,0.256417,
296,t,74,1.848453,1.848453,
296,r,72,0.912955,0.912955,
296,u,75,0.000567,0.000567,
296,c,63,0.574824,0.574824,
296,t,74,0.002576,0.002576,
296,i,69,0.048959,0.048959,
296,o,6F,0.010038,0.010038,
296,n,6E,0.001948,0.001948,
296,.,2E,0.935498,0.935498,
296,<EOS>,,0.850965,,末バイト→EOS

297,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
297,M,4D,4.756385,4.756385,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
297,a,61,2.772680,2.772680,
297,r,72,3.426401,3.426401,
297,t,74,3.426401,3.426401,
297,e,65,2.209127,2.209127,
297,l,6C,2.152772,2.152772,
297,l,6C,1.104563,1.104563,
297,y,79,2.220398,2.220398,
297, ,20,0.428300,0.428300,
297,s,73,3.494027,3.494027,
297,w,77,3.133353,3.133353,
297,o,6F,1.961164,1.961164,
297,r,72,0.963675,0.963675,
297,e,65,0.280367,0.280367,
297, ,20,0.721348,0.721348,
297,i,69,2.975559,2.975559,
297,n,6E,1.284900,1.284900,
297, ,20,1.758285,1.758285,
297,a,61,4.440796,4.440796,
297, ,20,1.352527,1.352527,
297,n,6E,4.328085,4.328085,
297,e,65,2.107687,2.107687,
297,w,77,1.476508,1.476508,
297, ,20,0.549464,0.549464,
297,P,50,4.260459,4.260459,
297,r,72,2.829035,2.829035,
297,o,6F,1.600490,1.600490,
297,v,76,2.051332,2.051332,
297,i,69,0.116233,0.116233,
297,s,73,1.313078,1.313078,
297,i,69,0.204288,0.204288,
297,o,6F,0.001673,0.001673,
297,n,6E,0.000198,0.000198,
297,a,61,0.005327,0.005327,
297,l,6C,0.000743,0.000743,
297, ,20,0.009598,0.009598,
297,E,45,3.291148,3.291148,
297,l,6C,1.532863,1.532863,
297,e,65,0.256417,0.256417,
297,c,63,0.205697,0.205697,
297,t,74,0.005041,0.005041,
297,o,6F,1.104563,1.104563,
297,r,72,0.011271,0.011271,
297,a,61,0.003654,0.003654,
297,l,6C,0.329678,0.329678,
297, ,20,0.010963,0.010963,
297,C,43,0.377580,0.377580,
297,o,6F,0.077136,0.077136,
297,u,75,1.679387,1.679387,
297,n,6E,0.079954,0.079954,
297,c,63,0.118346,0.118346,
297,i,69,0.000113,0.000113,
297,l,6C,0.000327,0.000327,
297, ,20,0.625544,0.625544,
297,(,28,4.102664,4.102664,
297,C,43,4.350627,4.350627,
297,E,45,3.336232,3.336232,
297,P,50,3.268606,3.268606,
297,),29,0.065161,0.065161,
297, ,20,0.388851,0.388851,
297,o,6F,4.080122,4.080122,
297,f,66,1.724471,1.724471,
297, ,20,0.391669,0.391669,
297,n,6E,4.125206,4.125206,
297,i,69,1.290536,1.290536,
297,n,6E,0.024127,0.024127,
297,e,65,0.153568,0.153568,
297, ,20,0.439571,0.439571,
297,m,6D,4.237917,4.237917,
297,e,65,0.856600,0.856600,
297,m,6D,0.018580,0.018580,
297,b,62,0.000064,0.000064,
297,e,65,0.000171,0.000171,
297,r,72,0.005944,0.005944,
297,s,73,0.328269,0.328269,
297, ,20,1.189096,1.189096,
297,y,79,3.065727,3.065727,
297,e,65,1.262358,1.262358,
297,s,73,0.879142,0.879142,
297,t,74,2.130229,2.130229,
297,e,65,0.003082,0.003082,
297,r,72,0.000537,0.000537,
297,d,64,0.007044,0.007044,
297,a,61,0.000045,0.000045,
297,y,79,0.000182,0.000182,
297,.,2E,1.521592,1.521592,
297,<EOS>,,0.862236,,末バイト→EOS

298,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
298,I,49,4.756385,4.756385,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
298,t,74,3.471485,3.471485,
298, ,20,2.637427,2.637427,
298,i,69,2.659969,2.659969,
298,s,73,0.010611,0.010611,
298, ,20,0.063047,0.063047,
298,M,4D,1.172190,1.172190,
298,a,61,2.603614,2.603614,
298,r,72,3.043185,3.043185,
298,t,74,3.696906,3.696906,
298,e,65,1.893537,1.893537,
298,l,6C,1.837182,1.837182,
298,l,6C,0.667810,0.667810,
298,y,79,0.667810,0.667810,
298,',27,1.386340,1.386340,
298,s,73,0.000024,0.000024,
298, ,20,0.033989,0.033989,
298,f,66,2.152772,2.152772,
298,i,69,0.862236,0.862236,
298,f,66,0.574824,0.574824,
298,t,74,0.001541,0.001541,
298,h,68,0.481838,0.481838,
298, ,20,0.034341,0.034341,
298,C,43,2.423277,2.423277,
298,E,45,1.656845,1.656845,
298,P,50,0.207106,0.207106,
298, ,20,1.521592,1.521592,
298,i,69,3.358774,3.358774,
298,n,6E,0.034870,0.034870,
298, ,20,0.090873,0.090873,
298,f,66,2.479632,2.479632,
298,o,6F,1.713200,1.713200,
298,u,75,0.333905,0.333905,
298,r,72,0.001233,0.001233,
298, ,20,0.912955,0.912955,
298,y,79,2.840306,2.840306,
298,e,65,0.000781,0.000781,
298,a,61,0.001629,0.001629,
298,r,72,0.000410,0.000410,
298,s,73,0.302910,0.302910,
298,.,2E,1.645574,1.645574,
298,<EOS>,,1.087657,,末バイト→EOS

299,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
299,L,4C,4.756385,4.756385,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
299,a,61,3.043185,3.043185,
299,s,73,4.170290,4.170290,
299,t,74,2.772680,2.772680,
299, ,20,0.952404,0.952404,
299,m,6D,4.666217,4.666217,
299,o,6F,1.358162,1.358162,
299,n,6E,2.355650,2.355650,
299,t,74,0.884778,0.884778,
299,h,68,0.000837,0.000837,
299, ,20,2.423277,2.423277,
299,a,61,2.096416,2.096416,
299, ,20,0.185972,0.185972,
299,p,70,4.463338,4.463338,
299,r,72,2.659969,2.659969,
299,e,65,1.521592,1.521592,
299,s,73,2.930474,2.930474,
299,i,69,1.036937,1.036937,
299,d,64,0.001381,0.001381,
299,e,65,0.138775,0.138775,
299,n,6E,0.033637,0.033637,
299,t,74,0.006208,0.006208,
299,i,69,0.302910,0.302910,
299,a,61,0.020517,0.020517,
299,l,6C,0.003830,0.003830,
299, ,20,0.012856,0.012856,
299,c,63,2.705053,2.705053,
299,o,6F,0.049311,0.049311,
299,m,6D,0.538193,0.538193,
299,m,6D,0.207106,0.207106,
299,i,69,0.032052,0.032052,
299,s,73,0.088407,0.088407,
299,s,73,0.003192,0.003192,
299,i,69,0.000820,0.000820,
299,o,6F,0.000363,0.000363,
299,n,6E,0.000322,0.000322,
299, ,20,0.633997,0.633997,
299,r,72,2.705053,2.705053,
299,e,65,0.269096,0.269096,
299,c,63,2.434548,2.434548,
299,o,6F,0.095804,0.095804,
299,m,6D,1.386340,1.386340,
299,m,6D,0.000385,0.000385,
299,e,65,0.045789,0.045789,
299,n,6E,0.008013,0.008013,
299,d,64,0.004557,0.004557,
299,e,65,1.465237,1.465237,
299,d,64,0.005107,0.005107,
299, ,20,0.158499,0.158499,
299,t,74,2.017519,2.017519,
299,h,68,0.179632,0.179632,
299,e,65,0.986217,0.986217,
299, ,20,0.152159,0.152159,
299,p,70,3.629280,3.629280,
299,r,72,1.882266,1.882266,
299,i,69,1.042573,1.042573,
299,o,6F,1.882266,1.882266,
299,r,72,0.000792,0.000792,
299, ,20,0.009642,0.009642,
299,C,43,3.426401,3.426401,
299,E,45,2.152772,2.152772,
299,P,50,2.569801,2.569801,
299,',27,1.138377,1.138377,
299,s,73,0.009950,0.009950,
299, ,20,0.010214,0.010214,
299,r,72,4.215375,4.215375,
299,e,65,0.287412,0.287412,
299,s,73,2.659969,2.659969,
299,i,69,1.645574,1.645574,
299,g,67,0.001211,0.001211,
299,n,6E,0.004887,0.004887,
299,a,61,0.007265,0.007265,
299,t,74,0.005437,0.005437,
299,i,69,0.000148,0.000148,
299,o,6F,0.000086,0.000086,
299,n,6E,0.000449,0.000449,
299, ,20,1.510321,1.510321,
299,a,61,2.907932,2.907932,
299,s,73,1.961164,1.961164,
299, ,20,0.116233,0.116233,
299,p,70,4.643675,4.643675,
299,a,61,0.935498,0.935498,
299,r,72,0.332496,0.332496,
299,t,74,0.004447,0.004447,
299, ,20,0.185972,0.185972,
299,o,6F,0.014617,0.014617,
299,f,66,0.000304,0.000304,
299, ,20,0.009422,0.009422,
299,a,61,2.186585,2.186585,
299, ,20,0.670628,0.670628,
299,p,70,4.891638,4.891638,
299,a,61,2.209127,2.209127,
299,c,63,1.369433,1.369433,
299,k,6B,1.138377,1.138377,
299,a,61,0.369127,0.369127,
299,g,67,0.016466,0.016466,
299,e,65,0.278959,0.278959,
299, ,20,0.207106,0.207106,
299,o,6F,0.710076,0.710076,
299,f,66,0.033461,0.033461,
299, ,20,0.010258,0.010258,
299,m,6D,4.936722,4.936722,
299,e,65,2.220398,2.220398,
299,a,61,1.442695,1.442695,
299,s,73,0.633997,0.633997,
299,u,75,0.001200,0.001200,
299,r,72,0.000034,0.000034,
299,e,65,0.098622,0.098622,
299,s,73,0.185972,0.185972,
299, ,20,0.879142,0.879142,
299,t,74,3.854701,3.854701,
299,o,6F,1.262358,1.262358,
299, ,20,0.324043,0.324043,
299,m,6D,3.471485,3.471485,
299,o,6F,1.735742,1.735742,
299,v,76,2.502174,2.502174,
299,e,65,0.014881,0.014881,
299, ,20,0.507197,0.507197,
299,t,74,3.110811,3.110811,
299,h,68,0.377580,0.377580,
299,e,65,0.083476,0.083476,
299, ,20,0.078545,0.078545,
299,c,63,5.026891,5.026891,
299,o,6F,2.107687,2.107687,
299,u,75,1.904808,1.904808,
299,n,6E,0.431118,0.431118,
299,t,74,0.009026,0.009026,
299,r,72,0.235283,0.235283,
299,y,79,0.040858,0.040858,
299, ,20,1.634303,1.634303,
299,t,74,2.907932,2.907932,
299,o,6F,0.158499,0.158499,
299,w,77,1.031302,1.031302,
299,a,61,0.000088,0.000088,
299,r,72,0.002433,0.002433,
299,d,64,0.000158,0.000158,
299,s,73,1.008759,1.008759,
299, ,20,0.007705,0.007705,
299,n,6E,2.998101,2.998101,
299,e,65,1.414517,1.414517,
299,w,77,0.896049,0.896049,
299, ,20,0.518469,0.518469,
299,e,65,4.035038,4.035038,
299,l,6C,1.499050,1.499050,
299,e,65,0.205697,0.205697,
299,c,63,0.329678,0.329678,
299,t,74,0.005768,0.005768,
299,i,69,1.144012,1.144012,
299,o,6F,0.013208,0.013208,
299,n,6E,0.002719,0.002719,
299,s,73,1.014395,1.014395,
299,.,2E,1.510321,1.510321,
299,<EOS>,,0.980582,,末バイト→EOS

300,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
300,T,54,4.756385,4.756385,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
300,h,68,1.076386,1.076386,
300,e,65,0.518469,0.518469,
300, ,20,0.191608,0.191608,
300,c,63,5.117059,5.117059,
300,o,6F,2.738866,2.738866,
300,m,6D,2.975559,2.975559,
300,m,6D,1.262358,1.262358,
300,i,69,1.521592,1.521592,
300,s,73,0.788974,0.788974,
300,s,73,0.042090,0.042090,
300,i,69,0.980582,0.980582,
300,o,6F,0.001139,0.001139,
300,n,6E,0.001464,0.001464,
300, ,20,0.515651,0.515651,
300,w,77,1.284900,1.284900,
300,a,61,0.278959,0.278959,
300,s,73,0.003324,0.003324,
300, ,20,0.016995,0.016995,
300,M,4D,3.246064,3.246064,
300,a,61,2.310566,2.310566,
300,r,72,3.606738,3.606738,
300,t,74,3.133353,3.133353,
300,e,65,1.335620,1.335620,
300,l,6C,1.713200,1.713200,
300,l,6C,0.305727,0.305727,
300,y,79,2.265482,2.265482,
300,',27,0.352220,0.352220,
300,s,73,0.000019,0.000019,
300, ,20,0.013825,0.013825,
300,r,72,4.102664,4.102664,
300,e,65,1.234181,1.234181,
300,s,73,2.152772,2.152772,
300,p,70,1.499050,1.499050,
300,o,6F,0.018756,0.018756,
300,n,6E,0.000166,0.000166,
300,s,73,0.004359,0.004359,
300,e,65,0.986217,0.986217,
300, ,20,0.448024,0.448024,
300,t,74,0.035398,0.035398,
300,o,6F,0.010214,0.010214,
300, ,20,0.010963,0.010963,
300,w,77,2.085145,2.085145,
300,i,69,2.073874,2.073874,
300,d,64,1.927350,1.927350,
300,e,65,0.123982,0.123982,
300,s,73,0.521286,0.521286,
300,p,70,0.026417,0.026417,
300,r,72,0.002785,0.002785,
300,e,65,0.000297,0.000297,
300,a,61,0.000103,0.000103,
300,d,64,0.000765,0.000765,
300, ,20,0.008277,0.008277,
300,a,61,3.899785,3.899785,
300,n,6E,2.107687,2.107687,
300,t,74,1.487779,1.487779,
300,i,69,0.051776,0.051776,
300,-,2D,1.611761,1.611761,
300,r,72,4.553506,4.553506,
300,e,65,0.391669,0.391669,
300,g,67,1.611761,1.611761,
300,i,69,0.326861,0.326861,
300,m,6D,0.346585,0.346585,
300,e,65,0.001095,0.001095,
300, ,20,1.499050,1.499050,
300,p,70,3.809617,3.809617,
300,r,72,1.284900,1.284900,
300,o,6F,0.862236,0.862236,
300,t,74,0.529740,0.529740,
300,e,65,0.010655,0.010655,
300,s,73,0.007881,0.007881,
300,t,74,0.000122,0.000122,
300,s,73,0.391669,0.391669,
300, ,20,0.896049,0.896049,
300,t,74,2.817764,2.817764,
300,h,68,0.946769,0.946769,
300,a,61,1.200367,1.200367,
300,t,74,0.002862,0.002862,
300, ,20,0.051776,0.051776,
300,s,73,3.809617,3.809617,
300,t,74,2.276753,2.276753,
300,a,61,2.040061,2.040061,
300,r,72,1.211638,1.211638,
300,t,74,0.013120,0.013120,
300,e,65,0.003720,0.003720,
300,d,64,0.000116,0.000116,
300, ,20,0.009246,0.009246,
300,i,69,2.862848,2.862848,
300,n,6E,0.023951,0.023951,
300, ,20,0.042795,0.042795,
300,O,4F,4.057580,4.057580,
300,c,63,0.274732,0.274732,
300,t,74,0.003544,0.003544,
300,o,6F,0.012064,0.012064,
300,b,62,0.000333,0.000333,
300,e,65,0.000285,0.000285,
300,r,72,0.001106,0.001106,
300,.,2E,0.135253,0.135253,
300,<EOS>,,0.507197,,末バイト→EOS

301,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
301,T,54,4.756385,4.756385,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
301,h,68,1.076386,1.076386,
301,e,65,0.518469,0.518469,
301, ,20,0.191608,0.191608,
301,s,73,5.117059,5.117059,
301,o,6F,3.516569,3.516569,
301,m,6D,3.065727,3.065727,
301,e,65,0.336723,0.336723,
301,t,74,0.980582,0.980582,
301,i,69,1.020030,1.020030,
301,m,6D,0.047902,0.047902,
301,e,65,0.000534,0.000534,
301,s,73,0.091577,0.091577,
301,-,2D,0.546646,0.546646,
301,v,76,3.854701,3.854701,
301,i,69,1.476508,1.476508,
301,o,6F,2.051332,2.051332,
301,l,6C,0.002818,0.002818,
301,e,65,0.136662,0.136662,
301,n,6E,0.016466,0.016466,
301,t,74,0.005944,0.005944,
301, ,20,0.138775,0.138775,
301,p,70,4.328085,4.328085,
301,r,72,2.806493,2.806493,
301,o,6F,0.738254,0.738254,
301,t,74,1.127106,1.127106,
301,e,65,0.935498,0.935498,
301,s,73,0.006428,0.006428,
301,t,74,0.000092,0.000092,
301,s,73,1.453966,1.453966,
301, ,20,0.118346,0.118346,
301,w,77,2.434548,2.434548,
301,e,65,0.188790,0.188790,
301,r,72,0.000292,0.000292,
301,e,65,0.000188,0.000188,
301, ,20,0.032052,0.032052,
301,t,74,3.922327,3.922327,
301,r,72,1.076386,1.076386,
301,i,69,1.363798,1.363798,
301,g,67,1.352527,1.352527,
301,g,67,0.114824,0.114824,
301,e,65,0.010919,0.010919,
301,r,72,0.050720,0.050720,
301,e,65,0.501562,0.501562,
301,d,64,0.000017,0.000017,
301, ,20,0.107075,0.107075,
301,b,62,1.972435,1.972435,
301,y,79,0.116233,0.116233,
301, ,20,0.009026,0.009026,
301,f,66,3.358774,3.358774,
301,a,61,2.186585,2.186585,
301,i,69,2.310566,2.310566,
301,l,6C,1.346891,1.346891,
301,u,75,0.901684,0.901684,
301,r,72,0.002807,0.002807,
301,e,65,0.000113,0.000113,
301, ,20,1.082021,1.082021,
301,t,74,2.310566,2.310566,
301,o,6F,0.033461,0.033461,
301, ,20,0.052481,0.052481,
301,h,68,4.012496,4.012496,
301,o,6F,1.577948,1.577948,
301,l,6C,1.668116,1.668116,
301,d,64,0.067979,0.067979,
301, ,20,0.056003,0.056003,
301,e,65,3.313690,3.313690,
301,l,6C,1.870995,1.870995,
301,e,65,0.033637,0.033637,
301,c,63,0.240919,0.240919,
301,t,74,0.001761,0.001761,
301,i,69,0.732619,0.732619,
301,o,6F,0.253599,0.253599,
301,n,6E,0.001068,0.001068,
301,s,73,0.200061,0.200061,
301,",",2C,1.245452,1.245452,
301, ,20,0.010743,0.010743,
301,s,73,3.741990,3.741990,
301,o,6F,2.558529,2.558529,
301,m,6D,1.375069,1.375069,
301,e,65,0.002884,0.002884,
301, ,20,0.929862,0.929862,
301,d,64,3.471485,3.471485,
301,u,75,2.445819,2.445819,
301,e,65,0.986217,0.986217,
301, ,20,0.044380,0.044380,
301,s,73,0.049663,0.049663,
301,i,69,0.133139,0.133139,
301,n,6E,1.239816,1.239816,
301,c,63,0.131730,0.131730,
301,e,65,0.000030,0.000030,
301, ,20,0.532557,0.532557,
301,2,32,1.397611,1.397611,
301,0,30,0.219786,0.219786,
301,1,31,0.879142,0.879142,
301,1,31,3.155895,3.155895,
301,.,2E,1.803369,1.803369,
301,<EOS>,,0.822787,,末バイト→EOS

302,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
302,A,41,4.756385,4.756385,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
302,r,72,4.102664,4.102664,
302,o,6F,3.787074,3.787074,
302,u,75,3.629280,3.629280,
302,n,6E,2.209127,2.209127,
302,d,64,0.681899,0.681899,
302, ,20,0.150750,0.150750,
302,6,36,3.155895,3.155895,
302,0,30,3.403859,3.403859,
302, ,20,1.713200,1.713200,
302,c,63,4.260459,4.260459,
302,a,61,2.220398,2.220398,
302,s,73,1.848453,1.848453,
302,e,65,1.555406,1.555406,
302,s,73,0.039273,0.039273,
302, ,20,0.549464,0.549464,
302,o,6F,2.096416,2.096416,
302,f,66,0.448024,0.448024,
302, ,20,0.046845,0.046845,
302,m,6D,3.989953,3.989953,
302,a,61,1.758285,1.758285,
302,l,6C,1.397611,1.397611,
302,f,66,1.679387,1.679387,
302,u,75,1.273629,1.273629,
302,n,6E,0.011975,0.011975,
302,c,63,0.001387,0.001387,
302,t,74,0.118346,0.118346,
302,i,69,0.007176,0.007176,
302,o,6F,0.000105,0.000105,
302,n,6E,0.004183,0.004183,
302,i,69,2.006248,2.006248,
302,n,6E,0.005988,0.005988,
302,g,67,0.008497,0.008497,
302, ,20,0.963675,0.963675,
302,i,69,4.147748,4.147748,
302,P,50,1.600490,1.600490,
302,o,6F,1.566677,1.566677,
302,d,64,0.214150,0.214150,
302,s,73,1.544135,1.544135,
302, ,20,1.346891,1.346891,
302,o,6F,4.035038,4.035038,
302,v,76,1.668116,1.668116,
302,e,65,0.014001,0.014001,
302,r,72,0.005305,0.005305,
302,h,68,0.187381,0.187381,
302,e,65,0.788974,0.788974,
302,a,61,0.010346,0.010346,
302,t,74,1.251087,1.251087,
302,i,69,1.144012,1.144012,
302,n,6E,0.000341,0.000341,
302,g,67,0.001337,0.001337,
302, ,20,1.076386,1.076386,
302,h,68,3.268606,3.268606,
302,a,61,1.014395,1.014395,
302,v,76,2.096416,2.096416,
302,e,65,0.034341,0.034341,
302, ,20,0.028002,0.028002,
302,b,62,2.186585,2.186585,
302,e,65,0.135253,0.135253,
302,e,65,0.052129,0.052129,
302,n,6E,0.000253,0.000253,
302, ,20,0.010082,0.010082,
302,r,72,3.403859,3.403859,
302,e,65,0.121164,0.121164,
302,p,70,0.873507,0.873507,
302,o,6F,0.003214,0.003214,
302,r,72,0.000087,0.000087,
302,t,74,0.000809,0.000809,
302,e,65,0.013384,0.013384,
302,d,64,0.003566,0.003566,
302,",",2C,1.442695,1.442695,
302, ,20,0.009466,0.009466,
302,c,63,4.711301,4.711301,
302,a,61,1.211638,1.211638,
302,u,75,2.490903,2.490903,
302,s,73,1.453966,1.453966,
302,i,69,1.206003,1.206003,
302,n,6E,0.000468,0.000468,
302,g,67,0.026769,0.026769,
302, ,20,0.020077,0.020077,
302,a,61,4.125206,4.125206,
302, ,20,1.408882,1.408882,
302,t,74,4.057580,4.057580,
302,o,6F,2.795222,2.795222,
302,t,74,1.555406,1.555406,
302,a,61,0.011007,0.011007,
302,l,6C,0.000205,0.000205,
302, ,20,0.012768,0.012768,
302,o,6F,2.355650,2.355650,
302,f,66,0.085942,0.085942,
302, ,20,0.002289,0.002289,
302,s,73,4.260459,4.260459,
302,i,69,1.329984,1.329984,
302,x,78,0.191608,0.191608,
302, ,20,0.667810,0.667810,
302,f,66,3.426401,3.426401,
302,i,69,1.701929,1.701929,
302,r,72,1.916079,1.916079,
302,e,65,0.324043,0.324043,
302,s,73,1.132741,1.132741,
302, ,20,0.834058,0.834058,
302,a,61,3.043185,3.043185,
302,n,6E,2.040061,2.040061,
302,d,64,0.102144,0.102144,
302, ,20,0.053185,0.053185,
302,l,6C,3.989953,3.989953,
302,e,65,1.803369,1.803369,
302,a,61,1.087657,1.087657,
302,v,76,1.668116,1.668116,
302,i,69,0.009466,0.009466,
302,n,6E,0.001205,0.001205,
302,g,67,0.011139,0.011139,
302, ,20,0.011887,0.011887,
302,f,66,3.899785,3.899785,
302,o,6F,1.262358,1.262358,
302,u,75,0.518469,0.518469,
302,r,72,0.038216,0.038216,
302, ,20,0.828423,0.828423,
302,p,70,3.674364,3.674364,
302,e,65,1.870995,1.870995,
302,o,6F,0.986217,0.986217,
302,p,70,0.002609,0.002609,
302,l,6C,0.000561,0.000561,
302,e,65,0.003940,0.003940,
302, ,20,1.144012,1.144012,
302,w,77,2.761408,2.761408,
302,i,69,1.465237,1.465237,
302,t,74,0.041034,0.041034,
302,h,68,0.000072,0.000072,
302, ,20,0.788974,0.788974,
302,m,6D,3.516569,3.516569,
302,i,69,0.738254,0.738254,
302,n,6E,1.487779,1.487779,
302,o,6F,0.788974,0.788974,
302,r,72,0.001238,0.001238,
302, ,20,0.095804,0.095804,
302,b,62,0.749525,0.749525,
302,u,75,2.254211,2.254211,
302,r,72,2.772680,2.772680,
302,n,6E,0.766432,0.766432,
302,s,73,1.217274,1.217274,
302,.,2E,1.346891,1.346891,
302,<EOS>,,0.867871,,末バイト→EOS

303,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
303,J,4A,4.756385,4.756385,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
303,a,61,2.400735,2.400735,
303,p,70,3.200980,3.200980,
303,a,61,2.051332,2.051332,
303,n,6E,0.046141,0.046141,
303,',27,2.321837,2.321837,
303,s,73,0.002950,0.002950,
303, ,20,0.004953,0.004953,
303,M,4D,4.666217,4.666217,
303,i,69,2.299295,2.299295,
303,n,6E,2.118958,2.118958,
303,i,69,1.487779,1.487779,
303,s,73,2.400735,2.400735,
303,t,74,0.046845,0.046845,
303,r,72,0.397305,0.397305,
303,y,79,0.013120,0.013120,
303, ,20,0.020781,0.020781,
303,o,6F,0.366309,0.366309,
303,f,66,0.011711,0.011711,
303, ,20,0.001172,0.001172,
303,E,45,3.403859,3.403859,
303,c,63,1.014395,1.014395,
303,o,6F,0.004315,0.004315,
303,n,6E,0.005944,0.005944,
303,o,6F,0.000051,0.000051,
303,m,6D,0.000029,0.000029,
303,y,79,0.726983,0.726983,
303,",",2C,0.974946,0.974946,
303, ,20,0.008850,0.008850,
303,T,54,2.851577,2.851577,
303,r,72,1.290536,1.290536,
303,a,61,0.077841,0.077841,
303,d,64,0.316998,0.316998,
303,e,65,0.026593,0.026593,
303, ,20,0.856600,0.856600,
303,a,61,0.145819,0.145819,
303,n,6E,0.000903,0.000903,
303,d,64,0.000358,0.000358,
303, ,20,0.005283,0.005283,
303,I,49,0.425482,0.425482,
303,n,6E,0.033813,0.033813,
303,d,64,0.194426,0.194426,
303,u,75,0.006560,0.006560,
303,s,73,0.000859,0.000859,
303,t,74,0.000060,0.000060,
303,r,72,0.000136,0.000136,
303,y,79,0.011359,0.011359,
303, ,20,1.025666,1.025666,
303,(,28,2.276753,2.276753,
303,M,4D,3.516569,3.516569,
303,E,45,3.088269,3.088269,
