sent_id,文字,バイト(hex),エントロピー(bits),H(=sum/√ℓ),備考
137,水,E6 B0 B4,0.001607 0.003720 0.012416,0.010244,
137,が,E3 81 8C,2.073874 0.325452 2.085145,2.589111,
137,止,E6 AD A2,2.412006 4.553506 1.420153,4.841466,
137,ま,E3 81 BE,0.414211 0.839694 0.137366,0.803251,
137,り,E3 82 8A,0.002642 0.974946 1.600490,1.488454,
137,ま,E3 81 BE,0.907320 1.408882 3.200980,3.185346,
137,し,E3 81 97,0.003236 0.057060 0.600184,0.381328,
137,た,E3 81 9F,0.003148 0.001541 0.006252,0.006317,
137,。,E3 80 82,0.143706 0.600184 0.010479,0.435535,
137,<EOS>,,2.907932,,末バイト→EOS の予測

138,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
138,こ,E3 81 93,4.756385 1.735742 4.778927,6.507347,先頭文字: 1番目entは<BOS>行(e[0])と同値＝BOS項
138,の,E3 81 AE,0.044556 0.794609 1.792098,1.519160,
138,土,E5 9C 9F,2.648698 3.313690 0.484655,3.722202,
138,砂,E7 A0 82,0.197243 0.991853 0.021221,0.698777,
138,は,E3 81 AF,1.194732 0.566371 2.457090,2.435374,
138,、,E3 80 81,2.017519 0.986217 0.154977,1.823684,
138,野,E9 87 8E,3.133353 3.967411 2.716324,5.667899,
138,生,E7 94 9F,2.073874 0.191608 0.907320,1.831818,
138,生,E7 94 9F,1.893537 2.051332 0.009730,2.283189,
138,物,E7 89 A9,0.005680 0.000122 0.000180,0.003453,
138,の,E3 81 AE,1.487779 0.521286 1.544135,2.051441,
138,生,E7 94 9F,2.806493 4.418254 1.003124,4.750363,
138,息,E6 81 AF,1.713200 0.687534 0.000134,1.386142,
138,地,E5 9C B0,0.738254 1.036937 0.005900,1.028313,
138,と,E3 81 A8,0.625544 0.732619 2.321837,2.124649,
138,な,E3 81 AA,0.732619 0.090873 1.893537,1.568677,
138,る,E3 82 8B,0.000567 0.873507 0.873507,1.008966,
138,砂,E7 A0 82,2.209127 4.418254 0.879142,4.333893,
138,州,E5 B7 9E,1.882266 2.535987 0.089112,2.602329,
138,や,E3 82 84,1.555406 0.656539 1.318713,2.038426,
138,海,E6 B5 B7,2.603614 5.139601 1.442695,5.303488,
138,岸,E5 B2 B8,2.355650 2.445819 0.002014,2.773293,
138,の,E3 81 AE,1.780827 1.025666 2.535987,3.084482,
138,形,E5 BD A2,2.626156 3.155895 0.493109,3.622965,
138,成,E6 88 90,0.676263 0.896049 0.000166,0.907871,
138,に,E3 81 AB,1.724471 1.008759 2.817764,3.204868,
138,必,E5 BF 85,2.276753 3.133353 0.811516,3.592055,
138,要,E8 A6 81,0.391669 0.002278 0.000127,0.227519,
138,な,E3 81 AA,0.030291 0.007617 0.862236,0.519698,
138,も,E3 82 82,2.659969 1.904808 1.825911,3.689666,
138,の,E3 81 AE,0.005437 0.052129 0.075727,0.076957,
138,で,E3 81 A7,0.030643 0.417029 1.110199,0.899437,
138,し,E3 81 97,0.048606 0.873507 0.693170,0.932584,
138,た,E3 81 9F,0.012856 0.239510 0.291639,0.314081,
138,。,E3 80 82,0.089464 0.526922 0.017259,0.365835,
138,<EOS>,,3.020643,,末バイト→EOS の予測

139,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
139,そ,E3 81 9D,4.756385 1.735742 4.778927,6.507347,先頭文字: 1番目entは<BOS>行(e[0])と同値＝BOS項
139,の,E3 81 AE,0.020605 1.008759 1.245452,1.313366,
139,結,E7 B5 90,2.648698 1.724471 0.710076,2.934813,
139,果,E6 9E 9C,0.633997 0.119755 0.009818,0.440847,
139,と,E3 81 A8,0.684717 1.189096 2.479632,2.513463,
139,し,E3 81 97,0.280367 0.014529 0.360674,0.378494,
139,て,E3 81 A6,0.012240 0.013384 0.016907,0.024555,
139,、,E3 80 81,1.228545 0.687534 0.277550,1.266492,
139,在,E5 9C A8,3.832159 4.711301 1.239816,5.648377,
139,来,E6 9D A5,2.040061 2.333108 0.001057,2.525461,
139,の,E3 81 AE,2.727595 1.600490 0.698805,2.902277,
139,2,32,2.885390,2.885390,
139,魚,E9 AD 9A,3.336232 2.975559 0.605819,3.993884,
139,種,E7 A8 AE,1.352527 2.276753 0.003874,2.097603,
139,が,E3 81 8C,1.155283 0.845329 2.907932,2.833949,
139,す,E3 81 99,2.862848 1.792098 3.426401,4.665768,
139,で,E3 81 A7,0.006780 0.089112 1.420153,0.875289,
139,に,E3 81 AB,0.005239 0.000553 0.022366,0.016257,
139,絶,E7 B5 B6,3.065727 4.237917 0.422665,4.460786,
139,滅,E6 BB 85,0.054594 0.001651 0.118346,0.100800,
139,し,E3 81 97,0.459295 0.301501 1.870995,1.519465,
139,、,E3 80 81,0.052129 0.594548 0.033461,0.392678,
139,さ,E3 81 95,2.840306 1.065115 2.073874,3.452147,
139,ら,E3 82 89,0.002884 0.064809 0.543828,0.353062,
139,に,E3 81 AB,0.007044 0.012944 0.912955,0.538635,
139,他,E4 BB 96,2.953016 1.994977 1.499050,3.722202,
139,の,E3 81 AE,0.980582 0.037511 0.374763,0.804166,
139,2,32,3.133353,3.133353,
139,魚,E9 AD 9A,0.269096 0.026769 0.002344,0.172171,
139,種,E7 A8 AE,1.155283 0.004645 0.000076,0.669729,
139,（,EF BC 88,0.316998 0.051072 0.114824,0.278799,
139,ハ,E3 83 8F,3.088269 1.577948 5.184685,5.687421,
139,ン,E3 83 B3,0.002388 0.805880 4.440796,3.030549,
139,プ,E3 83 97,0.011139 1.031302 3.381317,2.554057,
139,バ,E3 83 90,0.055299 0.946769 1.634303,1.522109,
139,ッ,E3 83 83,0.005614 0.016819 0.209923,0.134150,
139,ク,E3 82 AF,0.005085 0.026593 0.013120,0.025864,
139,チ,E3 83 81,1.859724 1.735742 4.080122,4.431503,
139,ャ,E3 83 A3,0.004645 0.284594 1.155283,0.833995,
139,ブ,E3 83 96,0.162726 0.941133 1.284900,1.379151,
139,な,E3 81 AA,0.360674 0.394487 3.358774,2.375182,
139,ど,E3 81 A9,0.091577 0.006824 0.150750,0.143848,
139,）,EF BC 89,1.104563 0.007485 0.014001,0.650125,
139,も,E3 82 82,0.218377 0.845329 1.724471,1.609755,
139,絶,E7 B5 B6,2.423277 2.795222 0.541011,3.325254,
139,滅,E6 BB 85,0.006516 0.004843 0.000141,0.006640,
139,の,E3 81 AE,0.625544 0.360674 2.727595,2.144171,
139,危,E5 8D B1,1.803369 1.358162 0.005724,1.828615,
139,機,E6 A9 9F,0.067274 0.594548 0.000084,0.382152,
139,に,E3 81 AB,0.907320 0.462113 0.538193,1.101368,
139,瀕,E7 80 95,1.825911 0.710076 0.012856,1.471575,
139,し,E3 81 97,0.000297 0.000037 1.234181,0.712748,
139,て,E3 81 A6,0.054594 0.473384 0.326861,0.493542,
139,い,E3 81 84,0.069740 0.077489 0.743890,0.514487,
139,ま,E3 81 BE,0.001717 0.526922 0.594548,0.648472,
139,す,E3 81 99,0.003148 0.001139 1.048208,0.607658,
139,。,E3 80 82,0.246554 0.532557 0.052481,0.480120,
139,<EOS>,,2.693782,,末バイト→EOS の予測

140,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
140,洪,E6 B4 AA,4.756385 5.117059 2.885390,7.366316,先頭文字: 1番目entは<BOS>行(e[0])と同値＝BOS項
140,水,E6 B0 B4,2.434548 3.922327 1.098928,4.304610,
140,後,E5 BE 8C,2.333108 4.260459 2.321837,5.147311,
140,の,E3 81 AE,2.693782 1.048208 1.487779,3.019409,
140,水,E6 B0 B4,2.840306 4.869096 1.262358,5.179848,
140,位,E4 BD 8D,2.772680 0.845329 2.355650,3.448894,
140,の,E3 81 AE,2.671240 0.732619 2.445819,3.377313,
140,上,E4 B8 8A,2.783951 1.087657 0.667810,2.620834,
140,昇,E6 98 87,2.524716 0.032757 0.000410,1.476794,
140,は,E3 81 AF,2.152772 0.726983 2.051332,2.846964,
140,数,E6 95 B0,2.930474 5.004348 2.265482,5.889149,
140,フ,E3 83 95,2.265482 1.825911 0.518469,2.661505,
140,ィ,E3 82 A3,0.002928 0.086294 1.076386,0.672964,
140,ー,E3 83 BC,0.014793 0.350812 0.070092,0.251550,
140,ト,E3 83 88,0.005812 0.020605 1.679387,0.984846,
140,に,E3 81 AB,3.133353 0.614272 2.524716,3.621338,
140,す,E3 81 99,2.851577 0.608637 2.310566,3.331761,
140,ぎ,E3 81 8E,0.001761 0.800245 0.001739,0.464042,
140,ま,E3 81 BE,0.127504 0.249372 1.825911,1.271780,
140,せ,E3 81 9B,0.001618 0.001497 1.566677,0.906320,
140,ん,E3 82 93,0.030643 0.201470 0.918591,0.664359,
140,が,E3 81 8C,0.462113 0.963675 2.265482,2.131156,
140,、,E3 80 81,0.777703 0.050368 0.092986,0.531772,
140,当,E5 BD 93,2.998101 4.846554 0.521286,4.830078,
140,局,E5 B1 80,2.006248 2.085145 0.145819,2.446356,
140,で,E3 81 A7,0.501562 0.247963 2.434548,1.838325,
140,は,E3 81 AF,0.419847 0.280367 0.214150,0.527908,
140,下,E4 B8 8B,2.885390 2.412006 2.975559,4.776392,
140,流,E6 B5 81,2.096416 2.186585 0.028882,2.489467,
140,の,E3 81 AE,1.397611 0.473384 1.206003,1.776506,
140,浸,E6 B5 B8,2.524716 3.268606 1.121470,3.992257,
140,食,E9 A3 9F,1.127106 0.071149 0.065865,0.729840,
140,さ,E3 81 95,1.848453 1.121470 2.423277,3.113765,
140,れ,E3 82 8C,0.116937 0.304318 2.817764,1.870049,
140,た,E3 81 9F,0.264870 0.518469 0.208515,0.572647,
140,砂,E7 A0 82,2.321837 4.328085 0.097917,3.895867,
140,州,E5 B7 9E,2.040061 2.366922 0.105666,2.605379,
140,を,E3 82 92,0.622726 0.788974 1.544135,1.706552,
140,回,E5 9B 9E,2.851577 4.688759 1.972435,5.492201,
140,復,E5 BE A9,2.040061 0.473384 0.000030,1.451156,
140,さ,E3 81 95,0.173292 0.043675 1.927350,1.238023,
140,せ,E3 81 9B,0.005349 0.845329 0.002972,0.492855,
140,る,E3 82 8B,0.152864 1.177825 0.710076,1.178236,
140,の,E3 81 AE,1.431424 0.339541 1.983706,2.167760,
140,に,E3 81 AB,0.019900 0.360674 1.825911,1.273915,
140,十,E5 8D 81,2.423277 3.065727 0.850965,3.660382,
140,分,E5 88 86,0.080658 0.004843 0.000195,0.049477,
140,な,E3 81 AA,0.901684 0.066570 2.333108,1.906043,
140,水,E6 B0 B4,2.783951 4.012496 0.076784,3.968261,
140,位,E4 BD 8D,2.502174 0.391669 0.012856,1.678184,
140,に,E3 81 AB,0.405758 1.053844 2.254211,2.144171,
140,な,E3 81 AA,2.445819 0.332496 3.110811,3.400089,
140,る,E3 82 8B,0.011799 0.566371 1.870995,1.414026,
140,こ,E3 81 93,0.969311 0.684717 2.693782,2.510209,
140,と,E3 81 A8,0.003588 0.002146 0.028002,0.019478,
140,を,E3 82 92,0.069387 1.183461 0.366309,0.934821,
140,期,E6 9C 9F,2.366922 3.561653 0.600184,3.769381,
140,待,E5 BE 85,0.089464 0.005680 0.001761,0.055948,
140,し,E3 81 97,0.035574 0.047902 1.437060,0.877882,
140,て,E3 81 A6,0.049311 0.284594 1.499050,1.058257,
140,い,E3 81 84,0.732619 0.335314 0.817151,1.088354,
140,ま,E3 81 BE,0.002411 0.408576 0.839694,0.722080,
140,す,E3 81 99,0.001029 0.000145 0.053890,0.031791,
140,。,E3 80 82,0.087703 0.257825 0.038216,0.221555,
140,<EOS>,,2.998101,,末バイト→EOS の予測

141,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
141,津,E6 B4 A5,4.756385 5.117059 2.885390,7.366316,先頭文字: 1番目entは<BOS>行(e[0])と同値＝BOS項
141,波,E6 B3 A2,2.389464 4.260459 0.783338,4.291595,
141,警,E8 AD A6,2.930474 4.688759 0.591730,4.740602,
141,報,E5 A0 B1,1.234181 1.848453 0.208515,1.900145,
141,は,E3 81 AF,1.859724 1.284900 1.053844,2.423987,
141,発,E7 99 BA,0.608637 4.576048 1.837182,4.054077,
141,令,E4 BB A4,2.558529 0.676263 0.366309,2.079097,
141,さ,E3 81 95,2.231669 0.890413 2.705053,3.364298,
141,れ,E3 82 8C,0.002377 0.017699 0.054594,0.043111,
141,ま,E3 81 BE,0.201470 0.414211 1.397611,1.162375,
141,せ,E3 81 9B,0.006648 0.738254 0.732619,0.853047,
141,ん,E3 82 93,0.005283 0.025008 0.026593,0.032842,
141,で,E3 81 A7,1.014395 0.941133 2.209127,2.404465,
141,し,E3 81 97,0.029587 0.001695 0.487473,0.299503,
141,た,E3 81 9F,0.015938 0.077136 0.002587,0.055230,
141,。,E3 80 82,0.498744 1.172190 0.695988,1.366543,
141,ジ,E3 82 B8,3.313690 1.521592 4.485880,5.381576,
141,ャ,E3 83 A3,0.008101 0.456478 2.118958,1.491606,
141,カ,E3 82 AB,0.019724 0.250781 2.062603,1.347021,
141,ル,E3 83 AB,0.100735 0.300092 0.216968,0.356684,
141,タ,E3 82 BF,0.419847 0.131730 1.003124,0.897607,
141,の,E3 81 AE,2.062603 0.636815 1.780827,2.586670,
141,地,E5 9C B0,3.133353 4.688759 0.828423,4.994389,
141,球,E7 90 83,2.175314 0.117642 0.343767,1.522312,
141,物,E7 89 A9,2.423277 2.671240 0.212741,3.064147,
141,理,E7 90 86,0.013737 0.002642 0.000019,0.009467,
141,学,E5 AD A6,1.555406 0.929862 0.067274,1.473711,
141,機,E6 A9 9F,1.521592 0.890413 0.000077,1.392617,
141,関,E9 96 A2,0.726983 0.000012 0.000216,0.419855,
141,に,E3 81 AB,1.149648 0.608637 2.558529,2.492314,
141,よ,E3 82 88,1.408882 1.155283 0.600184,1.826938,
141,れ,E3 82 8C,0.000820 0.183155 0.766432,0.548717,
141,ば,E3 81 B0,0.008938 0.006428 0.000721,0.009288,
141,、,E3 80 81,1.087657 0.235283 0.090873,0.816265,
141,地,E5 9C B0,3.313690 3.539111 0.309954,4.135419,
141,震,E9 9C 87,1.183461 0.712894 0.019020,1.105842,
141,が,E3 81 8C,1.256723 0.676263 2.524716,2.573656,
141,マ,E3 83 9E,1.510321 0.219786 4.733843,3.731963,
141,グ,E3 82 B0,0.007661 0.907320 2.017519,1.693079,
141,ニ,E3 83 8B,0.003456 0.109188 0.232466,0.199249,
141,チ,E3 83 81,0.008806 0.000076 0.056355,0.037664,
141,ュ,E3 83 A5,0.011535 0.001046 0.000021,0.007276,
141,ー,E3 83 BC,0.082067 0.247963 0.014353,0.198830,
141,ド,E3 83 89,0.007529 0.002664 0.001134,0.006539,
141,6,36,2.907932,2.907932,
141,.,2E,0.190199,0.190199,
141,5,35,3.268606,3.268606,
141,の,E3 81 AE,2.445819 0.997488 2.547258,3.458655,
141,要,E8 A6 81,3.494027 3.606738 0.991853,4.672275,
141,件,E4 BB B6,1.048208 0.100031 0.001134,0.663590,
141,を,E3 82 92,0.134548 0.608637 0.137366,0.508386,
141,満,E6 BA 80,0.969311 0.014617 0.000517,0.568370,
141,た,E3 81 9F,0.023070 0.000152 0.000627,0.013770,
141,さ,E3 81 95,0.002058 0.003632 1.442695,0.836226,
141,な,E3 81 AA,0.001420 0.991853 1.025666,1.165635,
141,か,E3 81 8B,0.001095 0.005327 1.656845,0.960288,
141,っ,E3 81 A3,0.003830 0.002928 0.118346,0.072229,
141,た,E3 81 9F,0.003522 0.008101 0.003126,0.008515,
141,の,E3 81 AE,1.994977 0.856600 2.073874,2.843710,
141,で,E3 81 A7,0.004205 0.154977 2.231669,1.380358,
141,警,E8 AD A6,0.329678 3.629280 0.459295,2.550880,
141,報,E5 A0 B1,0.342358 0.036103 0.000183,0.218610,
141,の,E3 81 AE,1.566677 1.008759 3.223522,3.348030,
141,発,E7 99 BA,2.727595 4.125206 0.041914,3.980666,
141,令,E4 BB A4,1.972435 0.036103 0.001348,1.160408,
141,に,E3 81 AB,0.588913 0.625544 1.713200,1.690283,
141,至,E8 87 B3,1.380704 4.328085 0.304318,3.471669,
141,ら,E3 82 89,0.090873 0.997488 1.611761,1.558916,
141,な,E3 81 AA,0.013560 0.000402 0.738254,0.434292,
141,か,E3 81 8B,0.003258 0.001860 1.194732,0.692734,
141,っ,E3 81 A3,0.002675 0.007309 0.002994,0.007492,
141,た,E3 81 9F,0.002135 0.001849 0.002521,0.003756,
141,と,E3 81 A8,0.732619 1.149648 2.468361,2.511836,
141,い,E3 81 84,0.586095 0.117642 1.634303,1.349868,
141,う,E3 81 86,0.003720 0.128913 0.257825,0.225431,
141,こ,E3 81 93,1.487779 1.121470 1.256723,2.232020,
141,と,E3 81 A8,0.002884 0.000754 0.002576,0.003587,
141,で,E3 81 A7,0.027825 0.473384 1.701929,1.271983,
141,す,E3 81 99,0.090168 0.315590 0.552282,0.553124,
141,。,E3 80 82,0.052129 0.659357 0.003610,0.412861,
141,<EOS>,,2.930474,,末バイト→EOS の予測

142,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
142,津,E6 B4 A5,4.756385 5.117059 2.885390,7.366316,先頭文字: 1番目entは<BOS>行(e[0])と同値＝BOS項
142,波,E6 B3 A2,2.389464 4.260459 0.783338,4.291595,
142,の,E3 81 AE,2.930474 1.279265 3.561653,4.486816,
142,脅,E8 84 85,2.795222 4.756385 1.098928,4.994389,
142,威,E5 A8 81,0.245145 0.025712 0.011095,0.162785,
142,が,E3 81 8C,1.499050 1.110199 2.366922,2.872994,
142,な,E3 81 AA,2.118958 0.721348 0.305727,1.816363,
142,か,E3 81 8B,0.007485 0.057060 1.296171,0.785610,
142,っ,E3 81 A3,0.001827 0.025360 1.206003,0.711983,
142,た,E3 81 9F,0.002950 0.000091 0.000061,0.001791,
142,に,E3 81 AB,2.851577 1.611761 2.907932,4.255805,
142,も,E3 82 82,0.473384 1.149648 0.628361,1.299842,
142,か,E3 81 8B,0.656539 0.003632 0.007221,0.385319,
142,か,E3 81 8B,0.003786 0.000443 0.924227,0.536044,
142,わ,E3 82 8F,0.006648 0.097213 0.012768,0.067336,
142,ら,E3 82 89,0.003346 0.000123 0.001420,0.002823,
142,ず,E3 81 9A,0.003566 0.001827 0.000506,0.003406,
142,、,E3 80 81,1.465237 0.187381 0.170475,1.052563,
142,住,E4 BD 8F,3.155895 2.310566 2.490903,4.594187,
142,民,E6 B0 91,1.453966 0.148637 0.000112,0.925328,
142,は,E3 81 AF,0.969311 0.524104 2.220398,2.144171,
142,パ,E3 83 91,2.874119 1.825911 4.914180,5.550767,
142,ニ,E3 83 8B,0.004843 0.333905 3.719448,2.343001,
142,ッ,E3 83 83,0.008013 0.084885 0.042619,0.078241,
142,ク,E3 82 AF,0.001662 0.002928 0.020077,0.014241,
142,に,E3 81 AB,0.969311 1.132741 1.391975,2.017277,
142,陥,E9 99 A5,2.073874 0.380398 0.001706,1.417960,
142,り,E3 82 8A,0.197243 1.003124 1.104563,1.330752,
142,、,E3 80 81,1.623032 1.200367 0.314181,1.811483,
142,職,E8 81 B7,2.907932 4.621133 1.566677,5.251429,
142,場,E5 A0 B4,0.264870 1.166554 0.002906,0.828111,
142,や,E3 82 84,1.307442 0.845329 0.442389,1.498317,
142,家,E5 AE B6,2.603614 3.741990 0.997488,4.239536,
142,を,E3 82 92,2.096416 1.082021 0.280367,1.996942,
142,捨,E6 8D A8,2.637427 4.373169 0.269096,4.202933,
142,て,E3 81 A6,0.053890 0.000611 0.000539,0.031777,
142,て,E3 81 A6,1.555406 1.335620 1.949893,2.794905,
142,逃,E9 80 83,2.355650 3.629280 1.346891,4.233029,
142,げ,E3 81 92,1.882266 0.143706 0.031700,1.187997,
142,始,E5 A7 8B,1.758285 2.490903 0.000625,2.453630,
142,め,E3 82 81,0.001222 0.000864 0.001904,0.002304,
142,ま,E3 81 BE,0.045789 0.991853 0.574824,0.930957,
142,し,E3 81 97,0.007176 0.083476 1.053844,0.660775,
142,た,E3 81 9F,0.003280 0.507197 0.026417,0.309976,
142,。,E3 80 82,0.134548 0.318407 0.165544,0.357091,
142,<EOS>,,3.155895,,末バイト→EOS の予測

143,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
143,ウ,E3 82 A6,4.756385 1.735742 4.350627,6.260067,先頭文字: 1番目entは<BOS>行(e[0])と同値＝BOS項
143,ィ,E3 82 A3,0.003280 0.845329 2.400735,1.876010,
143,ン,E3 83 B3,0.027825 0.405758 2.209127,1.525769,
143,フ,E3 83 95,0.102848 0.839694 3.696906,2.678587,
143,リ,E3 83 AA,0.136662 0.952404 0.912955,1.155867,
143,ー,E3 83 BC,0.006824 0.160613 1.003124,0.675824,
143,は,E3 81 AF,0.543828 0.698805 2.118958,1.940816,
143,最,E6 9C 80,0.862236 2.299295 2.254211,3.126780,
143,後,E5 BE 8C,2.513445 2.164043 0.003588,2.702621,
143,の,E3 81 AE,0.243737 0.121164 1.014395,0.796337,
143,場,E5 A0 B4,3.088269 5.139601 0.448024,5.009030,
143,面,E9 9D A2,1.904808 0.000658 0.000004,1.100123,
143,で,E3 81 A7,0.856600 1.380704 2.829035,2.925052,
143,涙,E6 B6 99,2.197856 4.711301 1.566677,4.893525,
143,を,E3 82 92,0.456478 0.574824 0.153568,0.684085,
143,流,E6 B5 81,2.321837 0.143706 1.008759,2.005890,
143,し,E3 81 97,0.001651 0.000636 1.228545,0.710621,
143,ま,E3 81 BE,0.459295 0.867871 1.408882,1.579658,
143,し,E3 81 97,0.002675 0.059525 0.712894,0.447501,
143,た,E3 81 9F,0.023247 0.622726 0.038744,0.395321,
143,が,E3 81 8C,0.600184 1.352527 2.197856,2.396330,
143,、,E3 80 81,1.904808 0.845329 0.133139,1.664661,
143,フ,E3 83 95,2.885390 1.623032 5.004348,5.492201,
143,ァ,E3 82 A1,0.004359 0.997488 1.994977,1.730217,
143,ン,E3 83 B3,0.010479 0.845329 1.916079,1.600350,
143,に,E3 81 AB,0.834058 1.155283 2.885390,2.814427,
143,は,E3 81 AF,2.062603 1.234181 3.088269,3.686412,
143,戻,E6 88 BB,2.524716 4.869096 1.848453,5.336024,
143,っ,E3 81 A3,0.010214 0.405758 0.450842,0.500456,
143,て,E3 81 A6,0.005614 0.018844 0.174701,0.114984,
143,く,E3 81 8F,0.510015 0.845329 3.381317,2.734712,
143,る,E3 82 8B,0.022894 0.019284 1.025666,0.616520,
143,こ,E3 81 93,1.144012 0.980582 3.155895,3.048692,
143,と,E3 81 A8,0.003434 0.000669 0.003544,0.004415,
143,を,E3 82 92,0.034518 0.783338 1.093292,1.103402,
143,は,E3 81 AF,2.626156 1.656845 3.989953,4.776392,
143,っ,E3 81 A3,0.006120 0.377580 2.885390,1.887410,
143,き,E3 81 8D,0.002928 0.026945 0.164839,0.112417,
143,り,E3 82 8A,0.001453 0.054242 0.001739,0.033160,
143,と,E3 81 A8,1.098928 0.022894 1.200367,1.340717,
143,伝,E4 BC 9D,2.096416 1.961164 0.300092,2.515903,
143,え,E3 81 88,0.123982 0.016466 0.000033,0.081106,
143,ま,E3 81 BE,0.099326 0.800245 1.386340,1.319771,
143,し,E3 81 97,0.001926 0.000493 0.743890,0.430881,
143,た,E3 81 9F,0.018932 0.504380 0.026593,0.317487,
143,。,E3 80 82,0.246554 0.614272 0.058116,0.530552,
143,<EOS>,,2.716324,,末バイト→EOS の予測

144,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
144,「,E3 80 8C,4.756385 1.735742 1.611761,4.678782,先頭文字: 1番目entは<BOS>行(e[0])と同値＝BOS項
144,お,E3 81 8A,3.832159 1.645574 4.891638,5.986759,
144,別,E5 88 A5,1.465237 3.426401 0.346585,3.024289,
144,れ,E3 82 8C,0.014441 0.001508 0.462113,0.276009,
144,で,E3 81 A7,0.343767 0.707259 2.017519,1.771625,
144,は,E3 81 AF,2.479632 1.972435 4.057580,4.913047,
144,あ,E3 81 82,1.065115 1.251087 0.380398,1.556883,
144,り,E3 82 8A,0.012592 0.907320 1.166554,1.204622,
144,ま,E3 81 BE,0.007353 0.002124 0.260643,0.155954,
144,せ,E3 81 9B,0.025360 0.009158 0.912955,0.547024,
144,ん,E3 82 93,0.008321 0.307136 0.243737,0.322851,
144,。,E3 80 82,0.411394 1.284900 0.862236,1.477168,
144,こ,E3 81 93,0.286003 0.331087 4.260459,2.816054,
144,れ,E3 82 8C,0.009818 0.963675 1.313078,1.320153,
144,は,E3 81 AF,0.156386 0.501562 2.975559,2.097806,
144,1,31,1.972435,1.972435,
144,つ,E3 81 A4,3.696906 1.870995 3.854701,5.440142,
144,の,E3 81 AE,2.772680 0.659357 1.301807,2.733086,
144,章,E7 AB A0,2.366922 4.237917 1.499050,4.678782,
144,の,E3 81 AE,0.445207 1.251087 1.961164,2.111634,
144,終,E7 B5 82,2.783951 2.885390 0.834058,3.754739,
144,わ,E3 82 8F,0.690352 0.004711 0.043499,0.426409,
144,り,E3 82 8A,0.001216 0.510015 0.008145,0.299862,
144,で,E3 81 A7,0.422665 1.155283 3.088269,2.694042,
144,あ,E3 81 82,0.114824 0.495926 0.115528,0.419317,
144,り,E3 82 8A,0.001541 0.343767 0.986217,0.768757,
144,、,E3 80 81,0.113415 0.766432 0.147228,0.592982,
144,新,E6 96 B0,2.998101 4.688759 2.344379,5.791539,
144,し,E3 81 97,2.231669 0.307136 0.800245,1.927801,
144,い,E3 81 84,0.007176 0.002587 0.805880,0.470912,
144,章,E7 AB A0,2.840306 2.040061 0.055299,2.849608,
144,の,E3 81 AE,0.366309 0.788974 2.783951,2.274318,
144,幕,E5 B9 95,2.840306 4.981806 2.434548,5.921685,
144,開,E9 96 8B,1.318713 0.366309 0.014265,0.981084,
144,け,E3 81 91,0.008145 0.001128 0.013472,0.013132,
144,で,E3 81 A7,0.157795 0.958040 3.043185,2.401211,
144,す,E3 81 99,0.394487 0.360674 0.772067,0.881745,
144,。,E3 80 82,0.130322 0.414211 0.991853,0.887033,
144,」,E3 80 8D,1.747014 1.341256 0.314181,1.964405,
144,<EOS>,,2.220398,,末バイト→EOS の予測

145,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
145,ナ,E3 83 8A,4.756385 1.735742 5.139601,6.715582,先頭文字: 1番目entは<BOS>行(e[0])と同値＝BOS項
145,ミ,E3 83 9F,0.004975 0.980582 4.688759,3.276068,
145,ビ,E3 83 93,0.180337 0.890413 1.656845,1.574778,
145,ア,E3 82 A2,0.014353 0.131730 0.862236,0.582153,
145,の,E3 81 AE,2.648698 0.873507 1.532863,2.918545,
145,大,E5 A4 A7,2.975559 3.899785 1.577948,4.880510,
145,統,E7 B5 B1,1.848453 1.369433 0.021574,1.870303,
145,領,E9 A0 98,0.067274 0.000042 0.000040,0.038888,
145,選,E9 81 B8,1.206003 0.058821 0.005481,0.733411,
145,挙,E6 8C 99,0.498744 0.013208 0.000605,0.295925,
145,と,E3 81 A8,1.893537 1.194732 2.051332,2.967350,
145,議,E8 AD B0,1.465237 3.922327 0.156386,3.200801,
145,会,E4 BC 9A,0.704441 0.065513 0.000094,0.444587,
145,選,E9 81 B8,2.705053 0.291639 0.828423,2.208431,
145,挙,E6 8C 99,0.260643 0.029410 0.000010,0.167468,
145,の,E3 81 AE,1.690658 0.726983 1.003124,1.974980,
145,最,E6 9C 80,2.693782 4.283001 1.036937,4.626723,
145,終,E7 B5 82,1.859724 0.003720 0.006560,1.079648,
145,結,E7 B5 90,1.972435 1.803369 0.755161,2.615953,
145,果,E6 9E 9C,0.805880 0.002862 0.000075,0.466971,
145,は,E3 81 AF,1.735742 0.721348 0.879142,1.926175,
145,、,E3 80 81,1.589219 0.631179 0.170475,1.380371,
145,現,E7 8F BE,1.994977 2.118958 0.003236,2.377050,
