sent_id,文字,バイト(hex),エントロピー(bits),H(=sum/√ℓ),備考
143,오,EC 98 A4,1.589219 0.952404 0.896049,1.984741,
143,겠,EA B2 A0,1.465237 1.769556 0.501562,2.157185,
143,다,EB 8B A4,1.144012 0.794609 0.030467,1.136854,
143,고,EA B3 A0,1.679387 0.088407 0.000176,1.020738,
143, ,20,0.159908,0.159908,
143,약,EC 95 BD,1.634303 2.502174 1.065115,3.003140,
143,속,EC 86 8D,0.732619 0.002653 0.002488,0.425945,
143,했,ED 96 88,0.800245 0.907320 0.001172,0.986540,
143,다,EB 8B A4,0.991853 1.149648 0.008938,1.241556,
143,.,2E,1.994977,1.994977,
143,<EOS>,,0.912955,,末バイト→EOS

144,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
144,"""",22,4.756385,4.756385,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
144,"""",22,4.711301,4.711301,
144,"""",22,0.445207,0.445207,
144,이,EC 9D B4,0.291639 3.741990 0.498744,2.616767,
144,건,EA B1 B4,0.302910 1.589219 0.633997,1.458459,
144, ,20,1.206003,1.206003,
144,작,EC 9E 91,2.096416 3.246064 2.705053,4.646246,
144,별,EB B3 84,1.375069 1.104563 0.839694,1.916414,
144, ,20,2.445819,2.445819,
144,인,EC 9D B8,2.840306 4.035038 0.969311,4.529113,
144,사,EC 82 AC,1.927350 2.693782 0.743890,3.097497,
144,가,EA B0 80,1.814640 2.614885 0.603001,2.905530,
144, ,20,0.349403,0.349403,
144,아,EC 95 84,2.017519 4.576048 1.189096,4.493323,
144,닙,EB 8B 99,0.695988 0.419847 1.859724,1.717940,
144,니,EB 8B 88,0.150750 0.025888 0.000374,0.102198,
144,다,EB 8B A4,0.056003 0.018932 0.000699,0.043667,
144,.,2E,1.234181,1.234181,
144, ,20,1.375069,1.375069,
144,이,EC 9D B4,2.727595 4.215375 1.267994,4.740602,
144,것,EA B2 83,2.051332 1.335620 0.622726,2.314989,
144,은,EC 9D 80,1.053844 0.167657 1.532863,1.590233,
144, ,20,0.266279,0.266279,
144,한,ED 95 9C,1.994977 3.832159 2.930474,5.056208,
144, ,20,1.408882,1.408882,
144,장,EC 9E A5,1.656845 3.088269 1.267994,3.471669,
144,의,EC 9D 98,1.589219 1.555406 0.963675,2.371928,
144, ,20,0.030995,0.030995,
144,끝,EB 81 9D,1.837182 4.485880 1.386340,4.451025,
144,이,EC 9D B4,1.510321 1.284900 1.645574,2.563895,
144,며,EB A9 B0,0.541011 2.242940 1.003124,2.186468,
144, ,20,0.664992,0.664992,
144,새,EC 83 88,2.209127 4.102664 1.792098,4.678782,
144,로,EB A1 9C,1.206003 0.715712 0.495926,1.395826,
144,운,EC 9A B4,0.907320 0.116937 0.047550,0.618808,
144, ,20,0.054946,0.054946,
144,장,EC 9E A5,1.713200 3.922327 1.521592,4.132165,
144,의,EC 9D 98,1.904808 1.453966 1.769556,2.960843,
144, ,20,0.051072,0.051072,
144,시,EC 8B 9C,1.848453 4.373169 2.457090,5.010657,
144,작,EC 9E 91,1.453966 2.930474 0.805880,2.996633,
144,입,EC 9E 85,1.927350 0.386034 0.701623,1.740715,
144,니,EB 8B 88,0.010214 0.008894 0.000000,0.011032,
144,다,EB 8B A4,0.027297 0.000025 0.000010,0.015780,
144,.,2E,0.111302,0.111302,
144,"""",22,0.958040,0.958040,
144,"""",22,2.412006,2.412006,
144,"""",22,2.389464,2.389464,
144,<EOS>,,2.017519,,末バイト→EOS

145,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
145,나,EB 82 98,4.756385 4.801469 1.431424,6.344663,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
145,미,EB AF B8,1.713200 4.666217 0.274732,3.841775,
145,비,EB B9 84,1.634303 2.907932 0.086998,2.672689,
145,아,EC 95 84,0.529740 0.690352 1.341256,1.478795,
145, ,20,2.592343,2.592343,
145,대,EB 8C 80,2.479632 4.598590 0.574824,4.418488,
145,통,ED 86 B5,1.284900 1.431424 1.042573,2.170200,
145,령,EB A0 B9,0.016290 0.002311 0.000230,0.010872,
145, ,20,1.679387,1.679387,
145,및,EB B0 8F,1.803369 4.733843 1.442695,4.607201,
145, ,20,0.023247,0.023247,
145,의,EC 9D 98,1.825911 4.440796 1.284900,4.359922,
145,회,ED 9A 8C,1.115834 0.777703 0.000024,1.093248,
145, ,20,2.040061,2.040061,
145,선,EC 84 A0,2.366922 2.006248 1.234181,3.237405,
145,거,EA B1 B0,0.100735 0.005415 0.000026,0.061301,
145,의,EC 9D 98,1.859724 2.502174 0.439571,2.772130,
145, ,20,0.140184,0.140184,
145,최,EC B5 9C,2.209127 3.877243 0.017875,3.524287,
145,종,EC A2 85,1.155283 0.884778 0.001915,1.178935,
145, ,20,0.504380,0.504380,
145,결,EA B2 B0,1.713200 1.284900 0.092986,1.784640,
145,과,EA B3 BC,0.958040 0.011535 0.000091,0.559837,
145,에,EC 97 90,1.837182 1.769556 0.007749,2.086825,
145, ,20,1.487779,1.487779,
145,따,EB 94 B0,1.132741 1.555406 0.007793,1.556501,
145,르,EB A5 B4,0.004447 0.487473 0.991853,0.856657,
145,면,EB A9 B4,0.383216 0.011447 0.005239,0.230884,
145, ,20,0.383216,0.383216,
145,현,ED 98 84,2.738866 3.944869 0.128913,3.933284,
145,직,EC A7 81,0.311363 1.267994 0.633997,1.277880,
145, ,20,0.622726,0.622726,
145,대,EB 8C 80,1.803369 2.806493 0.000792,2.661962,
145,통,ED 86 B5,0.633997 0.072205 0.000071,0.407767,
145,령,EB A0 B9,0.004337 0.000512 0.000001,0.002800,
145,인,EC 9D B8,0.707259 0.538193 1.318713,1.480421,
145, ,20,0.048959,0.048959,
145,히,ED 9E 88,1.656845 3.944869 0.176815,3.336235,
145,피,ED 94 BC,1.363798 2.705053 0.309954,2.528104,
145,케,EC BC 80,1.284900 2.366922 0.222603,2.236900,
145,푸,ED 91 B8,1.994977 2.355650 0.311363,2.691601,
145,니,EB 8B 88,2.096416 1.127106 0.560735,2.184842,
145,에,EC 97 90,2.490903 1.279265 0.002862,2.178360,
145, ,20,1.814640,1.814640,
145,포,ED 8F AC,1.059479 1.916079 0.211332,1.839952,
145,함,ED 95 A8,0.041386 0.027121 0.001926,0.040665,
145,바,EB B0 94,2.040061 0.003082 2.614885,2.689314,
145,가,EA B0 80,0.958040 1.465237 0.138775,1.479201,
145, ,20,0.036631,0.036631,
145,큰,ED 81 B0,2.682511 1.611761 0.659357,2.859979,
145, ,20,0.015498,0.015498,
145,표,ED 91 9C,2.998101 3.200980 0.260643,3.729523,
145,차,EC B0 A8,1.645574 2.558529 1.065115,3.042185,
145,로,EB A1 9C,1.803369 1.645574 0.003588,1.993320,
145, ,20,0.214150,0.214150,
145,재,EC 9E AC,2.130229 2.998101 0.772067,3.406596,
145,당,EB 8B B9,1.589219 3.291148 0.047550,2.845134,
145,선,EC 84 A0,1.893537 1.234181 0.014441,1.814126,
145,된,EB 90 9C,0.058469 2.152772 0.907320,1.800501,
145, ,20,1.121470,1.121470,
145,것,EA B2 83,2.333108 0.560735 0.448024,1.929428,
145,으,EC 9C BC,0.102144 0.777703 0.000158,0.508071,
145,로,EB A1 9C,0.000770 0.000005 0.000393,0.000675,
145, ,20,0.580459,0.580459,
145,밝,EB B0 9D,2.096416 0.490291 1.870995,2.573656,
145,혀,ED 98 80,0.026769 0.094395 0.191608,0.180579,
145,졌,EC A1 8C,0.124686 0.726983 0.000531,0.492018,
145,다,EB 8B A4,0.873507 0.419847 0.000053,0.746749,
145,.,2E,0.088407,0.088407,
145,<EOS>,,1.008759,,末バイト→EOS

146,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
146,집,EC A7 91,4.756385 4.733843 2.006248,6.637494,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
146,권,EA B6 8C,1.904808 2.806493 0.028706,2.736644,
146,당,EB 8B B9,2.378193 1.555406 0.112711,2.336137,
146,인,EC 9D B8,2.017519 3.358774 1.747014,4.112643,
146, ,20,2.479632,2.479632,
146,서,EC 84 9C,2.490903 4.485880 2.242940,5.323010,
146,아,EC 95 84,1.442695 1.211638 1.487779,2.391450,
146,프,ED 94 84,1.589219 0.507197 0.890413,1.724447,
146,리,EB A6 AC,0.760796 0.025008 0.022102,0.466445,
146,카,EC B9 B4,0.001618 0.002488 0.041738,0.026468,
146, ,20,2.524716,2.524716,
146,인,EC 9D B8,1.994977 4.215375 2.028790,4.756870,
146,민,EB AF BC,1.206003 1.656845 0.020517,1.664711,
146, ,20,1.825911,1.825911,
146,기,EA B8 B0,1.724471 0.991853 0.121164,1.638225,
146,구,EA B5 AC,1.352527 1.206003 0.242328,1.617076,
146,(,28,2.085145,2.085145,
146,S,53,4.305543,4.305543,
146,W,57,2.783951,2.783951,
146,A,41,1.848453,1.848453,
146,P,50,2.209127,2.209127,
146,O,4F,2.321837,2.321837,
146,),29,2.141500,2.141500,
146,도,EB 8F 84,1.949893 0.079954 0.016202,1.181287,
146, ,20,0.242328,0.242328,
146,의,EC 9D 98,2.085145 4.102664 1.825911,4.626723,
146,회,ED 9A 8C,1.577948 0.546646 0.012328,1.233752,
146, ,20,1.690658,1.690658,
146,선,EC 84 A0,1.735742 3.246064 0.991853,3.448894,
146,거,EA B1 B0,0.193017 0.318407 0.000068,0.295310,
146,에,EC 97 90,1.859724 2.242940 0.017611,2.378842,
146,서,EC 84 9C,1.082021 0.008365 0.004161,0.631937,
146, ,20,0.126095,0.126095,
146,과,EA B3 BC,2.186585 2.953016 1.679387,3.936945,
146,반,EB B0 98,1.042573 1.882266 0.041386,1.712551,
146,수,EC 88 98,0.481838 0.013649 0.019812,0.297508,
146,를,EB A5 BC,1.859724 1.177825 0.000237,1.753867,
146, ,20,0.017083,0.017083,
146,유,EC 9C A0,1.589219 1.279265 1.036937,2.254796,
146,지,EC A7 80,0.018932 0.004645 0.001827,0.014667,
146,했,ED 96 88,0.058469 0.726983 0.000005,0.453484,
146,습,EC 8A B5,0.574824 1.138377 0.000352,0.989320,
146,니,EB 8B 88,0.000616 0.000015 0.000355,0.000569,
146,다,EB 8B A4,0.056707 0.000032 0.000020,0.032770,
146,.,2E,0.394487,0.394487,
146,<EOS>,,0.924227,,末バイト→EOS

147,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
147,연,EC 97 B0,4.756385 4.733843 2.637427,7.001905,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
147,합,ED 95 A9,1.521592 1.053844 1.200367,2.179961,
147,군,EA B5 B0,1.983706 0.504380 0.676263,1.826938,
147,과,EA B3 BC,1.927350 0.600184 0.328269,1.648799,
147, ,20,0.194426,0.194426,
147,아,EC 95 84,1.893537 4.237917 2.874119,5.199370,
147,프,ED 94 84,1.589219 0.366309 0.371945,1.343767,
147,간,EA B0 84,0.817151 0.027473 0.693170,0.887846,
147,군,EA B5 B0,1.589219 0.014177 0.006824,0.929661,
147,은,EC 9D 80,1.465237 1.014395 1.611761,2.362167,
147, ,20,0.009202,0.009202,
147,해,ED 95 B4,2.457090 3.043185 2.738866,4.756870,
147,당,EB 8B B9,1.577948 2.648698 0.005195,2.443254,
147, ,20,0.490291,0.490291,
147,구,EA B5 AC,1.656845 0.386034 0.277550,1.339700,
147,역,EC 97 AD,1.183461 0.569188 0.000781,1.012344,
147,에,EC 97 90,1.160919 0.749525 0.001332,1.103764,
147, ,20,1.082021,1.082021,
147,진,EC A7 84,1.837182 2.930474 1.747014,3.761246,
147,입,EC 9E 85,0.238101 0.242328 0.003104,0.279168,
147,하,ED 95 98,0.498744 0.055299 1.127106,0.970611,
147,여,EC 97 AC,1.189096 0.290230 0.000012,0.854096,
147, ,20,0.184564,0.184564,
147,주,EC A3 BC,2.141500 3.877243 0.025008,3.489361,
147,변,EB B3 80,0.856600 2.840306 0.411394,2.371928,
147,을,EC 9D 84,1.904808 2.118958 1.499050,3.188600,
147, ,20,0.259234,0.259234,
147,장,EC 9E A5,1.938621 3.832159 2.265482,4.639738,
147,악,EC 95 85,0.397305 0.030819 0.856600,0.741736,
147,했,ED 96 88,0.617090 0.681899 0.000004,0.749974,
147,고,EA B3 A0,0.557917 0.715712 0.015674,0.744379,
147,",",2C,1.053844,1.053844,
147, ,20,0.078545,0.078545,
147,다,EB 8B A4,2.175314 4.485880 1.634303,4.789407,
147,른,EB A5 B8,1.200367 1.183461 0.181746,1.481235,
147, ,20,0.288821,0.288821,
147,연,EC 97 B0,1.814640 3.088269 0.495926,3.117019,
147,합,ED 95 A9,0.135253 0.000182 0.000652,0.078570,
147,군,EA B5 B0,0.200061 0.009114 0.056707,0.153507,
147, ,20,1.814640,1.814640,
147,항,ED 95 AD,1.713200 2.603614 1.273629,3.227644,
147,공,EA B3 B5,1.690658 0.190199 0.422665,1.329939,
147,기,EA B8 B0,0.411394 0.721348 0.006428,0.657700,
147,도,EB 8F 84,2.051332 1.983706 0.131730,2.405685,
147, ,20,0.004249,0.004249,
147,지,EC A7 80,1.983706 4.035038 2.017519,4.639738,
147,원,EC 9B 90,0.504380 1.194732 0.001370,0.981774,
147,을,EC 9D 84,0.726983 1.600490 0.986217,1.913160,
147, ,20,0.015674,0.015674,
147,위,EC 9C 84,1.713200 2.389464 0.005768,2.372004,
147,해,ED 95 B4,0.021221 0.031876 1.284900,0.772493,
147, ,20,0.314181,0.314181,
147,파,ED 8C 8C,2.017519 2.535987 1.837182,3.689666,
147,견,EA B2 AC,1.239816 1.036937 0.221194,1.442191,
147,됐,EB 90 90,0.515651 0.002322 0.459295,0.564226,
147,다,EB 8B A4,0.422665 0.216968 0.000853,0.369784,
147,.,2E,0.388851,0.388851,
147,<EOS>,,0.884778,,末バイト→EOS

148,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
148,해,ED 95 B4,4.756385 4.125206 2.479632,6.559405,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
148,당,EB 8B B9,1.369433 4.035038 2.141500,4.356669,
148, ,20,1.859724,1.859724,
148,충,EC B6 A9,1.870995 4.666217 1.837182,4.834959,
148,돌,EB 8F 8C,1.414517 3.088269 0.029763,2.616868,
148,은,EC 9D 80,2.389464 1.200367 1.341256,2.846964,
148, ,20,0.039977,0.039977,
148,산,EC 82 B0,2.513445 3.832159 1.155283,4.330639,
148,악,EC 95 85,1.307442 3.020643 0.000625,2.499182,
148, ,20,1.589219,1.589219,
148,지,EC A7 80,1.465237 1.814640 0.101439,1.952204,
148,형,ED 98 95,1.375069 1.160919 0.016026,1.473406,
148,의,EC 9D 98,1.927350 1.262358 1.870995,2.921799,
148, ,20,0.003258,0.003258,
148,높,EB 86 92,1.747014 3.832159 1.020030,3.810051,
148,은,EC 9D 80,0.329678 0.072557 0.687534,0.629179,
148, ,20,0.027121,0.027121,
148,위,EC 9C 84,1.949893 3.629280 0.749525,3.653875,
148,치,EC B9 98,1.048208 0.586095 0.000005,0.943568,
148,에,EC 97 90,1.521592 1.183461 0.038216,1.583827,
148,서,EC 84 9C,0.684717 0.015322 0.004821,0.406951,
148, ,20,0.300092,0.300092,
148,발,EB B0 9C,1.668116 2.671240 0.684717,2.900650,
148,생,EC 83 9D,1.104563 0.374763 0.000056,0.854121,
148,했,ED 96 88,0.023951 0.072205 0.000343,0.055714,
148,으,EC 9C BC,0.760796 1.132741 0.000244,1.093375,
148,며,EB A9 B0,0.000608 0.301501 0.077136,0.218957,
148,",",2C,1.059479,1.059479,
148, ,20,0.037159,0.037159,
148,예,EC 98 88,2.164043 4.215375 1.837182,4.743856,
148,기,EA B8 B0,0.907320 1.313078 0.125390,1.354342,
148,치,EC B9 98,1.307442 1.882266 0.000118,1.841647,
148, ,20,0.175406,0.175406,
148,않,EC 95 8A,0.828423 0.003126 0.000523,0.480397,
148,은,EC 9D 80,1.313078 0.456478 0.450842,1.281947,
148, ,20,0.024832,0.024832,
148,화,ED 99 94,1.848453 3.065727 2.164043,4.086614,
148,재,EC 9E AC,1.544135 0.760796 0.079954,1.376914,
148,로,EB A1 9C,2.265482 2.276753 0.001200,2.623153,
148, ,20,1.070750,1.070750,
148,인,EC 9D B8,1.758285 3.494027 0.507197,3.325254,
148,해,ED 95 B4,0.118346 0.008806 1.206003,0.769697,
148, ,20,0.288821,0.288821,
148,발,EB B0 9C,1.837182 3.629280 1.335620,3.927184,
148,생,EC 83 9D,0.642450 0.030115 0.001915,0.389411,
148,되,EB 90 98,1.938621 1.882266 1.329984,2.973857,
148,었,EC 97 88,0.456478 0.721348 0.002025,0.681187,
148,다,EB 8B A4,0.439571 0.346585 0.000074,0.453930,
148,고,EA B3 A0,0.342358 0.991853 0.000925,0.770841,
148, ,20,0.014705,0.014705,
148,여,EC 97 AC,1.679387 2.423277 0.257825,2.517530,
148,겨,EA B2 A8,0.145819 0.817151 0.101439,0.614538,
148,집,EC A7 91,0.017083 0.560735 0.986217,0.902996,
148,니,EB 8B 88,1.341256 0.704441 0.116233,1.248190,
148,다,EB 8B A4,0.050720 0.000311 0.000416,0.029702,
148,.,2E,0.025536,0.025536,
148,<EOS>,,0.541011,,末バイト→EOS

149,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
149,추,EC B6 94,4.756385 4.733843 2.028790,6.650508,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
149,락,EB 9D BD,1.747014 4.395711 0.257825,3.695359,
149, ,20,1.792098,1.792098,
149,지,EC A7 80,1.267994 2.412006 0.524104,2.427240,
149,점,EC A0 90,0.929862 0.484655 0.266279,0.970408,
149,을,EC 9D 84,1.690658 0.695988 0.690352,1.776506,
149, ,20,0.022190,0.022190,
149,수,EC 88 98,1.769556 4.485880 0.363492,3.821439,
149,색,EC 83 89,1.003124 2.558529 0.614272,2.410972,
149,하,ED 95 98,0.510015 0.142297 1.453966,1.216060,
149,려,EB A0 A4,1.065115 1.465237 0.002102,1.462113,
149,는,EB 8A 94,0.473384 1.053844 0.000308,0.881923,
149, ,20,0.211332,0.211332,
149,노,EB 85 B8,2.186585 3.899785 1.206003,4.210253,
149,력,EB A0 A5,0.721348 1.555406 0.204288,1.432430,
149,은,EC 9D 80,1.217274 1.442695 1.916079,2.641983,
149, ,20,0.132435,0.132435,
149,악,EC 95 85,2.389464 4.463338 2.626156,5.472679,
149,천,EC B2 9C,1.335620 3.110811 0.347994,2.768063,
149,후,ED 9B 84,1.837182 2.457090 0.000680,2.479691,
149,와,EC 99 80,2.118958 1.431424 0.089112,2.101263,
149, ,20,0.262052,0.262052,
149,험,ED 97 98,1.994977 3.494027 0.834058,3.650621,
149,한,ED 95 9C,0.963675 0.114119 1.183461,1.305536,
149, ,20,0.371945,0.371945,
149,지,EC A7 80,1.938621 4.328085 0.958040,4.171209,
149,형,ED 98 95,0.543828 1.701929 1.803369,2.337764,
149,에,EC 97 90,1.904808 2.062603 0.039801,2.313565,
149, ,20,0.546646,0.546646,
149,맞,EB A7 9E,1.442695 3.989953 1.279265,3.875125,
149,닥,EB 8B A5,0.738254 0.253599 0.470567,0.844328,
149,뜨,EB 9C A8,0.013032 0.050368 0.003280,0.038498,
149,리,EB A6 AC,0.023775 0.130322 1.735742,1.091099,
149,고,EA B3 A0,0.639632 0.566371 0.102144,0.755259,
149, ,20,0.766432,0.766432,
149,있,EC 9E 88,1.713200 4.350627 0.642450,3.871871,
149,습,EC 8A B5,0.800245 2.310566 0.024832,1.810364,
149,니,EB 8B 88,0.001194 0.000125 0.000019,0.000773,
149,다,EB 8B A4,0.242328 0.000721 0.000013,0.140331,
149,.,2E,0.538193,0.538193,
149,<EOS>,,0.828423,,末バイト→EOS

150,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
150,의,EC 9D 98,4.756385 4.733843 1.656845,6.435766,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
150,료,EB A3 8C,1.949893 1.211638 0.535375,2.134410,
150, ,20,1.825911,1.825911,
150,자,EC 9E 90,2.333108 4.418254 1.972435,5.036686,
150,선,EC 84 A0,1.566677 3.020643 1.825911,3.702680,
150, ,20,1.882266,1.882266,
150,단,EB 8B A8,1.994977 4.418254 1.329984,4.470547,
150,체,EC B2 B4,1.104563 0.039273 0.000246,0.660536,
150,인,EC 9D B8,2.152772 1.403246 1.121470,2.700549,
150, ,20,0.092986,0.092986,
150,M,4D,1.882266,1.882266,
150,a,61,4.260459,4.260459,
150,n,6E,3.629280,3.629280,
150,g,67,3.606738,3.606738,
150,o,6F,1.825911,1.825911,
150,l,6C,1.499050,1.499050,
150,a,61,0.050720,0.050720,
150,",",2C,2.006248,2.006248,
150, ,20,0.082420,0.082420,
150,국,EA B5 AD,2.975559 2.412006 1.747014,4.119150,
150,경,EA B2 BD,1.437060 0.345176 0.980582,1.595113,
150, ,20,2.028790,2.028790,
150,없,EC 97 86,1.961164 3.043185 1.065115,3.504206,
150,는,EB 8A 94,0.896049 0.001596 0.000167,0.518352,
150, ,20,0.091577,0.091577,
150,의,EC 9D 98,1.803369 4.080122 1.532863,4.281834,
150,사,EC 82 AC,0.546646 2.659969 0.000561,1.851664,
150,회,ED 9A 8C,2.164043 2.209127 0.388851,2.749354,
150,",",2C,2.118958,2.118958,
150, ,20,0.180337,0.180337,
150,세,EC 84 B8,3.561653 4.237917 2.085145,5.706943,
150,계,EA B3 84,1.904808 0.856600 0.000848,1.594789,
150,보,EB B3 B4,1.916079 3.516569 1.076386,3.757993,
150,건,EA B1 B4,0.839694 0.147228 0.001552,0.570696,
150,기,EA B8 B0,1.476508 0.260643 0.017171,1.012858,
150,구,EA B5 AC,1.160919 0.064104 0.089112,0.758716,
150,(,28,2.062603,2.062603,
150,W,57,3.854701,3.854701,
150,H,48,2.276753,2.276753,
150,O,4F,0.072910,0.072910,
150,),29,0.291639,0.291639,
150,는,EB 8A 94,1.893537 0.524104 0.000457,1.396090,
150, ,20,0.148637,0.148637,
150,이,EC 9D B4,2.412006 3.426401 0.772067,3.816559,
150, ,20,1.284900,1.284900,
150,발,EB B0 9C,1.882266 0.639632 1.544135,2.347525,
150,병,EB B3 91,1.380704 2.535987 0.064456,2.298517,
150,이,EC 9D B4,1.803369 1.453966 1.600490,2.804666,
150, ,20,0.845329,0.845329,
150,이,EC 9D B4,2.434548 4.260459 1.656845,4.821944,
150, ,20,0.873507,0.873507,
150,나,EB 82 98,1.679387 1.972435 0.495926,2.394704,
150,라,EB 9D BC,0.200061 0.179632 0.000230,0.219349,
150,에,EC 97 90,1.555406 0.963675 0.008321,1.459196,
150,서,EC 84 9C,0.946769 0.014705 0.002708,0.556670,
150, ,20,0.309954,0.309954,
150,기,EA B8 B0,2.017519 2.333108 1.645574,3.461908,
150,록,EB A1 9D,1.476508 3.200980 0.025008,2.714987,
150,된,EB 90 9C,0.642450 0.083476 1.183461,1.102385,
150, ,20,0.132435,0.132435,
150,최,EC B5 9C,1.870995 4.283001 0.002388,3.554390,
150,악,EC 95 85,0.549464 3.223522 0.002818,2.179961,
150,의,EC 9D 98,0.011139 0.001018 0.004073,0.009370,
150, ,20,0.025360,0.025360,
150,발,EB B0 9C,1.634303 3.989953 1.769556,4.268819,
150,병,EB B3 91,1.532863 0.078897 0.000055,0.930583,
150,이,EC 9D B4,1.870995 1.510321 1.848453,3.019409,
150,라,EB 9D BC,1.149648 1.329984 0.000509,1.431910,
150,고,EA B3 A0,1.589219 0.021221 0.004799,0.932559,
150, ,20,0.038744,0.038744,
150,입,EC 9E 85,1.476508 3.313690 1.690658,3.741724,
150,을,EC 9D 84,0.828423 0.659357 0.245145,1.000505,
150, ,20,0.144410,0.144410,
150,모,EB AA A8,1.211638 3.291148 0.625544,2.960843,
150,읍,EC 9D 8D,0.297274 0.309954 1.313078,1.108689,
150,니,EB 8B 88,1.825911 0.684717 0.007969,1.454112,
150,다,EB 8B A4,1.053844 1.938621 0.000630,1.728064,
150,.,2E,0.743890,0.743890,
150,<EOS>,,1.042573,,末バイト→EOS

151,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
151,"""",22,4.756385,4.756385,先頭文字: 1番目entは<BOS>(e[0])と同値＝BOS項
151,국,EA B5 AD,4.711301 3.403859 2.062603,5.876134,
151,경,EA B2 BD,1.679387 2.197856 0.180337,2.342645,
151, ,20,0.873507,0.873507,
151,없,EC 97 86,1.093292 4.192832 2.073874,4.249297,
151,는,EB 8A 94,0.879142 0.270505 0.000721,0.664166,
151, ,20,0.198652,0.198652,
151,의,EC 9D 98,1.318713 3.110811 1.690658,3.533489,
151,사,EC 82 AC,0.794609 2.806493 0.000737,2.079523,
151,회,ED 9A 8C,1.256723 1.476508 0.963675,2.134410,
151, ,20,1.803369,1.803369,
151,리,EB A6 AC,2.851577 4.530964 0.094395,4.316811,
151,차,EC B0 A8,1.961164 2.107687 1.160919,3.019409,
151,드,EB 93 9C,0.498744 0.028178 0.000028,0.304235,
151, ,20,1.521592,1.521592,
151,비,EB B9 84,1.623032 3.448943 1.645574,3.878379,
151,어,EC 96 B4,0.357856 2.366922 0.014001,1.581234,
151,만,EB A7 8C,1.149648 2.558529 0.124686,2.212905,
151,(,28,1.938621,1.938621,
151,R,52,3.200980,3.200980,
151,i,69,2.197856,2.197856,
151,c,63,2.502174,2.502174,
151,h,68,1.279265,1.279265,
151,a,61,1.803369,1.803369,
151,r,72,0.006032,0.006032,
151,d,64,0.000017,0.000017,
151, ,20,0.077841,0.077841,
151,V,56,3.674364,3.674364,
151,e,65,0.490291,0.490291,
151,e,65,1.397611,1.397611,
151,r,72,0.935498,0.935498,
151,m,6D,0.867871,0.867871,
151,a,61,1.245452,1.245452,
151,n,6E,0.076432,0.076432,
151,),29,1.115834,1.115834,
151, ,20,0.250781,0.250781,
151,대,EB 8C 80,3.854701 4.711301 1.070750,5.563781,
151,변,EB B3 80,1.623032 3.020643 2.085145,3.884886,
151,인,EC 9D B8,0.543828 0.521286 0.024303,0.628976,
151,은,EC 9D 80,2.242940 0.185972 1.780827,2.430494,
151, ,20,0.175406,0.175406,
151,"""",22,2.028790,2.028790,
151,"""",22,2.288024,2.288024,
151,앙,EC 95 99,2.085145 4.508422 2.468361,5.231907,
151,골,EA B3 A8,2.400735 1.690658 0.760796,2.801413,
151,라,EB 9D BC,0.226830 0.023070 0.000460,0.144545,
151,는,EB 8A 94,1.003124 2.975559 0.022102,2.309854,
151, ,20,0.061286,0.061286,
151,최,EC B5 9C,1.904808 4.508422 0.072557,3.744571,
151,악,EC 95 85,1.211638 1.916079 0.001112,1.806431,
151,의,EC 9D 98,0.016730 0.000073 0.003566,0.011760,
151, ,20,0.015410,0.015410,
151,사,EC 82 AC,2.017519 4.102664 0.086294,3.583311,
151,태,ED 83 9C,0.850965 0.456478 0.071149,0.795930,
151,로,EB A1 9C,2.366922 2.062603 0.007044,2.561454,
151, ,20,0.281776,0.281776,
151,치,EC B9 98,1.972435 3.606738 2.096416,4.431503,
151,닫,EB 8B AB,1.380704 2.885390 1.589219,3.380567,
151,고,EA B3 A0,0.901684 1.053844 0.015145,1.137769,
151, ,20,0.281776,0.281776,
151,있,EC 9E 88,2.040061 4.688759 2.186585,5.147311,
151,으,EC 9C BC,0.339541 2.197856 0.000520,1.465267,
151,며,EB A9 B0,0.005041 0.242328 0.388851,0.367322,
151, ,20,1.098928,1.098928,
151,앙,EC 95 99,3.110811 4.170290 2.513445,5.654884,
151,골,EA B3 A8,0.216968 0.024127 0.008894,0.144331,
151,라,EB 9D BC,0.124686 0.020517 0.000100,0.083891,
151,의,EC 9D 98,1.859724 1.127106 0.342358,1.922108,
151, ,20,0.012856,0.012856,
151,상,EC 83 81,2.175314 4.508422 1.138377,4.516099,
